MANDT,OBJEK,ATINN,ATZHL,MAFID,KLART,ADZHL,ATWRT,ATFLV,STATU,LKENZ
100,MAT00531,AT024,2,O,001,000,BLUE,0.0,H,""
100,MAT00321,AT048,1,O,001,000,RED,137.7504,H,""
100,MAT00517,AT003,1,O,001,000,V3,0.0,L,""
100,MAT00554,AT045,2,O,001,000,,0.0,H,""
100,MAT00186,AT004,3,O,001,000,BLUE,0.0,L,""
100,MAT00845,AT005,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00094,AT044,2,O,001,000,"",9.1066,L,X
100,MAT00737,AT033,3,O,001,000,V3,0.0,L,""
100,MAT00609,AT004,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00287,AT048,2,O,001,000,RED,0.0,H,""
100,MAT00687,AT035,1,O,001,000,BLUE,0.0,"",""
100,MAT00537,AT023,2,O,001,000,BLUE,468.7294,L,""
100,MAT00777,AT041,2,O,001,000,,0.0,H,""
100,MAT00397,AT049,2,O,001,000,V3,0.0,L,""
100,MAT00745,AT027,1,O,001,000,V3,0.0,H,""
100,MAT00475,AT039,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00470,AT028,2,O,001,000,V3,160.498,"",""
100,MAT00646,AT037,1,O,001,000,V3,0.0,"",""
100,MAT00802,AT022,1,O,001,000,"",0.0,H,""
100,MAT00863,AT020,1,O,001,000,,0.0,L,""
100,MAT00618,AT049,2,O,001,000,RED,0.0,L,""
100,MAT00023,AT036,1,O,001,000,BATCH_A,224.0921,H,""
100,MAT00306,AT027,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00150,AT008,3,O,001,000,RED,0.0,"",""
100,MAT00709,AT039,3,O,001,000,RED,0.0,H,""
100,MAT00364,AT021,3,O,001,000,BLUE,0.0,L,""
100,MAT00417,AT018,3,O,001,000,V3,590.9348,"",X
100,MAT00169,AT011,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00889,AT033,3,O,001,000,BLUE,0.0,"",""
100,MAT00406,AT011,2,O,001,000,RED,0.0,L,""
100,MAT00345,AT013,3,O,001,000,"",0.0,L,""
100,MAT00255,AT031,1,O,001,000,BATCH_A,316.7576,H,""
100,MAT00181,AT019,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00573,AT040,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00114,AT041,2,O,001,000,BLUE,0.0,L,""
100,MAT00823,AT007,3,O,001,000,,0.0,"",""
100,MAT00984,AT027,3,O,001,000,BATCH_A,351.0353,L,""
100,MAT00949,AT003,3,O,001,000,V3,0.0,L,""
100,MAT00204,AT039,3,O,001,000,V3,0.0,L,""
100,MAT00770,AT004,3,O,001,000,RED,0.0,L,""
100,MAT00961,AT030,2,O,001,000,BLUE,0.0,"",""
100,MAT00344,AT032,2,O,001,000,RED,118.5731,"",""
100,MAT00871,AT042,3,O,001,000,"",0.0,H,""
100,MAT00396,AT011,1,O,001,000,RED,0.0,L,""
100,MAT00215,AT002,3,O,001,000,V3,0.0,L,""
100,MAT00358,AT045,3,O,001,000,BLUE,0.0,"",""
100,MAT00316,AT019,2,O,001,000,RED,900.2553,H,X
100,MAT00790,AT005,2,O,001,000,V3,0.0,L,""
100,MAT00080,AT017,2,O,001,000,,0.0,H,""
100,MAT00585,AT026,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00098,AT021,2,O,001,000,V3,0.0,H,""
100,MAT00369,AT034,3,O,001,000,BATCH_A,40.6444,L,""
100,MAT00088,AT001,3,O,001,000,,0.0,H,""
100,MAT00230,AT032,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00693,AT043,3,O,001,000,"",0.0,L,""
100,MAT00188,AT021,1,O,001,000,V3,0.0,L,""
100,MAT00379,AT019,3,O,001,000,,514.4041,"",""
100,MAT00181,AT028,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00674,AT035,2,O,001,000,RED,0.0,L,""
100,MAT00139,AT016,3,O,001,000,RED,0.0,L,""
100,MAT00967,AT025,3,O,001,000,,0.0,L,""
100,MAT00906,AT046,2,O,001,000,,716.2972,"",""
100,MAT00844,AT044,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00214,AT009,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00514,AT030,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00778,AT039,3,O,001,000,BLUE,0.0,L,""
100,MAT00057,AT004,2,O,001,000,"",623.7718,L,X
100,MAT00032,AT033,3,O,001,000,V3,0.0,L,""
100,MAT00894,AT012,1,O,001,000,RED,0.0,"",""
100,MAT00264,AT042,2,O,001,000,V3,0.0,H,""
100,MAT00928,AT025,3,O,001,000,,0.0,L,""
100,MAT00578,AT002,2,O,001,000,V3,802.2517,"",""
100,MAT00142,AT027,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00742,AT033,3,O,001,000,,0.0,"",""
100,MAT00707,AT018,2,O,001,000,,0.0,H,""
100,MAT00168,AT007,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00666,AT016,2,O,001,000,BLUE,776.4795,H,""
100,MAT00573,AT037,1,O,001,000,V3,0.0,"",""
100,MAT00298,AT043,2,O,001,000,"",0.0,H,""
100,MAT00406,AT004,2,O,001,000,BLUE,0.0,H,""
100,MAT00475,AT005,3,O,001,000,,0.0,H,""
100,MAT00311,AT043,2,O,001,000,,379.0307,"",""
100,MAT00184,AT009,3,O,001,000,V3,0.0,"",""
100,MAT00057,AT014,3,O,001,000,,0.0,"",""
100,MAT00649,AT032,1,O,001,000,,0.0,"",""
100,MAT00609,AT040,1,O,001,000,,0.0,"",""
100,MAT00286,AT006,2,O,001,000,RED,212.2366,L,X
100,MAT00862,AT030,2,O,001,000,,0.0,H,""
100,MAT00516,AT038,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00933,AT018,1,O,001,000,BLUE,0.0,L,""
100,MAT00315,AT008,2,O,001,000,"",0.0,H,""
100,MAT00585,AT012,2,O,001,000,,781.5179,H,""
100,MAT00718,AT014,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00596,AT037,3,O,001,000,BLUE,0.0,H,""
100,MAT00341,AT024,2,O,001,000,RED,0.0,L,""
100,MAT00060,AT045,2,O,001,000,BLUE,0.0,H,""
100,MAT00139,AT036,3,O,001,000,BLUE,827.9968,"",""
100,MAT00015,AT030,2,O,001,000,,0.0,"",""
100,MAT00914,AT014,2,O,001,000,RED,0.0,L,""
100,MAT00102,AT027,2,O,001,000,V3,0.0,"",""
100,MAT00992,AT026,3,O,001,000,RED,0.0,"",""
100,MAT00964,AT033,1,O,001,000,BLUE,26.7822,"",""
100,MAT00529,AT008,2,O,001,000,"",0.0,L,""
100,MAT00285,AT024,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00476,AT041,1,O,001,000,RED,0.0,"",""
100,MAT00095,AT025,1,O,001,000,V3,0.0,"",""
100,MAT00263,AT048,3,O,001,000,V3,228.2489,"",X
100,MAT00554,AT035,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00368,AT019,1,O,001,000,RED,0.0,H,""
100,MAT00015,AT029,2,O,001,000,V3,0.0,L,""
100,MAT00727,AT013,1,O,001,000,RED,0.0,H,""
100,MAT00997,AT006,1,O,001,000,BLUE,963.9508,H,""
100,MAT00173,AT019,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00150,AT004,1,O,001,000,,0.0,L,""
100,MAT00272,AT018,1,O,001,000,"",0.0,"",""
100,MAT00266,AT027,1,O,001,000,BLUE,0.0,H,""
100,MAT00886,AT016,3,O,001,000,,322.4706,L,""
100,MAT00559,AT005,2,O,001,000,,0.0,L,""
100,MAT00657,AT042,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00519,AT040,2,O,001,000,,0.0,"",""
100,MAT00949,AT005,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00252,AT010,3,O,001,000,V3,894.1815,H,""
100,MAT00846,AT038,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00164,AT001,1,O,001,000,RED,0.0,H,""
100,MAT00172,AT009,2,O,001,000,RED,0.0,H,""
100,MAT00120,AT026,1,O,001,000,BLUE,0.0,L,""
100,MAT00271,AT029,3,O,001,000,"",217.3718,L,X
100,MAT00060,AT038,2,O,001,000,BLUE,0.0,H,""
100,MAT00058,AT005,1,O,001,000,,0.0,L,""
100,MAT00011,AT001,2,O,001,000,BLUE,0.0,H,""
100,MAT00101,AT033,1,O,001,000,BLUE,0.0,"",""
100,MAT00532,AT036,2,O,001,000,BLUE,154.8946,H,""
100,MAT00800,AT031,2,O,001,000,V3,0.0,L,""
100,MAT00631,AT026,2,O,001,000,RED,0.0,"",""
100,MAT00567,AT047,1,O,001,000,BLUE,0.0,H,""
100,MAT00302,AT044,3,O,001,000,BLUE,0.0,H,""
100,MAT00415,AT039,1,O,001,000,V3,160.7545,"",""
100,MAT00777,AT032,3,O,001,000,V3,0.0,"",""
100,MAT00343,AT040,2,O,001,000,"",0.0,L,""
100,MAT00009,AT044,2,O,001,000,V3,0.0,"",""
100,MAT00075,AT030,3,O,001,000,RED,0.0,H,""
100,MAT00775,AT013,3,O,001,000,BATCH_A,726.2684,L,""
100,MAT00175,AT010,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00243,AT017,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00535,AT042,1,O,001,000,BLUE,0.0,L,""
100,MAT00688,AT035,3,O,001,000,RED,0.0,L,""
100,MAT00727,AT007,3,O,001,000,,132.8417,L,X
100,MAT00658,AT018,3,O,001,000,,0.0,"",""
100,MAT00026,AT028,3,O,001,000,V3,0.0,"",""
100,MAT00585,AT013,2,O,001,000,,0.0,"",""
100,MAT00985,AT024,3,O,001,000,"",0.0,L,""
100,MAT00041,AT017,3,O,001,000,RED,292.8157,L,""
100,MAT00958,AT015,2,O,001,000,,0.0,H,""
100,MAT00826,AT013,1,O,001,000,V3,0.0,H,""
100,MAT00609,AT039,3,O,001,000,BLUE,0.0,H,""
100,MAT00250,AT025,1,O,001,000,BLUE,0.0,H,""
100,MAT00198,AT041,1,O,001,000,V3,550.3736,L,""
100,MAT00084,AT029,2,O,001,000,V3,0.0,H,""
100,MAT00949,AT013,1,O,001,000,,0.0,L,""
100,MAT00786,AT015,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00563,AT002,3,O,001,000,RED,0.0,L,""
100,MAT00882,AT008,2,O,001,000,BATCH_A,192.2075,H,""
100,MAT00084,AT031,3,O,001,000,"",0.0,H,""
100,MAT00419,AT041,1,O,001,000,RED,0.0,L,""
100,MAT00584,AT016,3,O,001,000,,0.0,H,""
100,MAT00870,AT005,2,O,001,000,V3,0.0,"",""
100,MAT00835,AT017,3,O,001,000,RED,125.358,H,X
100,MAT00394,AT006,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00315,AT015,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00704,AT031,2,O,001,000,,0.0,"",""
100,MAT00313,AT027,3,O,001,000,V3,0.0,L,""
100,MAT00449,AT038,3,O,001,000,V3,5.3355,H,""
100,MAT00119,AT029,3,O,001,000,RED,0.0,"",""
100,MAT00773,AT045,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00747,AT005,3,O,001,000,"",0.0,H,""
100,MAT00991,AT037,1,O,001,000,RED,0.0,"",""
100,MAT00604,AT020,3,O,001,000,BATCH_A,464.9952,H,""
100,MAT00529,AT021,2,O,001,000,BLUE,0.0,H,""
100,MAT00706,AT034,3,O,001,000,RED,0.0,L,""
100,MAT00641,AT042,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00150,AT039,1,O,001,000,V3,0.0,L,""
100,MAT00199,AT042,3,O,001,000,,607.3495,"",""
100,MAT00124,AT043,3,O,001,000,,0.0,"",""
100,MAT00253,AT037,2,O,001,000,,0.0,H,""
100,MAT00680,AT048,1,O,001,000,,0.0,L,""
100,MAT00613,AT017,1,O,001,000,RED,0.0,L,""
100,MAT00130,AT019,3,O,001,000,"",380.0424,"",X
100,MAT00551,AT001,3,O,001,000,BLUE,0.0,H,""
100,MAT00674,AT029,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00864,AT049,1,O,001,000,RED,0.0,H,""
100,MAT00867,AT030,3,O,001,000,RED,0.0,L,""
100,MAT00651,AT049,2,O,001,000,BATCH_A,122.1284,"",""
100,MAT00807,AT028,2,O,001,000,RED,0.0,"",""
100,MAT00761,AT015,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00866,AT026,2,O,001,000,RED,0.0,L,""
100,MAT00764,AT029,2,O,001,000,BLUE,0.0,H,""
100,MAT00903,AT043,2,O,001,000,,145.6344,L,""
100,MAT00479,AT035,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00818,AT006,3,O,001,000,"",0.0,H,""
100,MAT00278,AT018,1,O,001,000,RED,0.0,H,""
100,MAT00339,AT031,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00187,AT035,1,O,001,000,V3,175.4759,"",""
100,MAT00856,AT036,3,O,001,000,V3,0.0,"",""
100,MAT00402,AT021,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00306,AT011,1,O,001,000,BLUE,0.0,L,""
100,MAT00999,AT008,2,O,001,000,V3,0.0,L,""
100,MAT00393,AT006,3,O,001,000,BATCH_A,404.6903,L,X
100,MAT00103,AT001,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00225,AT043,1,O,001,000,BLUE,0.0,L,""
100,MAT00130,AT030,1,O,001,000,BLUE,0.0,H,""
100,MAT00507,AT001,3,O,001,000,"",0.0,L,""
100,MAT00458,AT019,3,O,001,000,BATCH_A,881.3087,H,""
100,MAT00532,AT018,3,O,001,000,,0.0,L,""
100,MAT00935,AT024,1,O,001,000,BLUE,0.0,H,""
100,MAT00776,AT015,3,O,001,000,RED,0.0,H,""
100,MAT00911,AT016,1,O,001,000,RED,0.0,H,""
100,MAT00381,AT031,1,O,001,000,,906.6109,"",""
100,MAT00545,AT045,1,O,001,000,BLUE,0.0,L,""
100,MAT00636,AT048,3,O,001,000,,0.0,H,""
100,MAT00297,AT008,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00455,AT004,2,O,001,000,,0.0,L,""
100,MAT00563,AT017,1,O,001,000,BATCH_A,136.8961,L,""
100,MAT00914,AT004,2,O,001,000,"",0.0,"",""
100,MAT00624,AT015,1,O,001,000,BLUE,0.0,"",""
100,MAT00569,AT047,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00564,AT028,3,O,001,000,BLUE,0.0,L,""
100,MAT00816,AT016,3,O,001,000,BLUE,371.6942,L,X
100,MAT00666,AT001,2,O,001,000,RED,0.0,H,""
100,MAT00435,AT035,1,O,001,000,V3,0.0,L,""
100,MAT00653,AT038,2,O,001,000,V3,0.0,L,""
100,MAT00540,AT034,1,O,001,000,,0.0,"",""
100,MAT00204,AT022,1,O,001,000,RED,231.2529,L,""
100,MAT00085,AT048,1,O,001,000,BLUE,0.0,L,""
100,MAT00564,AT031,1,O,001,000,,0.0,L,""
100,MAT00546,AT028,2,O,001,000,"",0.0,L,""
100,MAT00821,AT007,1,O,001,000,,0.0,"",""
100,MAT00888,AT014,3,O,001,000,BLUE,605.4971,"",""
100,MAT00820,AT036,1,O,001,000,RED,0.0,"",""
100,MAT00323,AT034,2,O,001,000,V3,0.0,L,""
100,MAT00730,AT007,1,O,001,000,,0.0,"",""
100,MAT00383,AT002,3,O,001,000,BLUE,0.0,H,""
100,MAT00259,AT014,1,O,001,000,V3,522.2168,H,""
100,MAT00628,AT031,3,O,001,000,RED,0.0,"",""
100,MAT00261,AT012,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00672,AT035,3,O,001,000,RED,0.0,L,""
100,MAT00956,AT043,1,O,001,000,RED,0.0,H,""
100,MAT00651,AT019,1,O,001,000,"",973.5238,L,X
100,MAT00417,AT042,2,O,001,000,V3,0.0,H,""
100,MAT00334,AT004,1,O,001,000,RED,0.0,H,""
100,MAT00803,AT047,3,O,001,000,V3,0.0,"",""
100,MAT00938,AT005,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00196,AT038,3,O,001,000,BLUE,650.5607,L,""
100,MAT00803,AT035,1,O,001,000,,0.0,H,""
100,MAT00218,AT015,2,O,001,000,BLUE,0.0,H,""
100,MAT00848,AT041,3,O,001,000,V3,0.0,L,""
100,MAT00466,AT015,1,O,001,000,BLUE,0.0,L,""
100,MAT00083,AT032,1,O,001,000,V3,514.8514,L,""
100,MAT00015,AT010,3,O,001,000,,0.0,H,""
100,MAT00358,AT048,3,O,001,000,"",0.0,"",""
100,MAT00471,AT037,3,O,001,000,BLUE,0.0,L,""
100,MAT00704,AT038,3,O,001,000,BLUE,0.0,L,""
100,MAT00963,AT034,1,O,001,000,V3,351.6808,"",""
100,MAT00522,AT038,3,O,001,000,V3,0.0,"",""
100,MAT00629,AT046,3,O,001,000,RED,0.0,"",""
100,MAT00630,AT048,3,O,001,000,RED,0.0,"",""
100,MAT00171,AT023,1,O,001,000,RED,0.0,"",""
100,MAT00043,AT021,1,O,001,000,BATCH_A,630.0257,H,X
100,MAT00299,AT013,1,O,001,000,,0.0,"",""
100,MAT00050,AT037,3,O,001,000,RED,0.0,"",""
100,MAT00654,AT041,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00172,AT006,3,O,001,000,"",0.0,L,""
100,MAT00606,AT014,1,O,001,000,BLUE,243.7959,"",""
100,MAT00564,AT022,2,O,001,000,,0.0,"",""
100,MAT00387,AT032,2,O,001,000,,0.0,H,""
100,MAT00318,AT046,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00579,AT010,2,O,001,000,,0.0,L,""
100,MAT00434,AT024,3,O,001,000,,685.95,H,""
100,MAT00921,AT039,3,O,001,000,BLUE,0.0,H,""
100,MAT00730,AT046,3,O,001,000,V3,0.0,L,""
100,MAT00578,AT042,3,O,001,000,V3,0.0,L,""
100,MAT00943,AT014,3,O,001,000,RED,0.0,"",""
100,MAT00405,AT020,1,O,001,000,RED,244.4529,L,""
100,MAT00455,AT013,2,O,001,000,"",0.0,L,""
100,MAT00405,AT039,3,O,001,000,RED,0.0,"",""
100,MAT00711,AT018,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00662,AT045,2,O,001,000,BLUE,0.0,"",""
100,MAT00396,AT046,3,O,001,000,V3,698.6931,"",X
100,MAT00899,AT017,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00559,AT042,3,O,001,000,BLUE,0.0,H,""
100,MAT00220,AT015,1,O,001,000,RED,0.0,"",""
100,MAT00856,AT032,3,O,001,000,RED,0.0,H,""
100,MAT00996,AT003,2,O,001,000,RED,805.4626,L,""
100,MAT00988,AT040,3,O,001,000,RED,0.0,H,""
100,MAT00146,AT046,1,O,001,000,,0.0,H,""
100,MAT00026,AT029,3,O,001,000,"",0.0,H,""
100,MAT00244,AT035,1,O,001,000,RED,0.0,"",""
100,MAT00953,AT019,2,O,001,000,V3,798.129,L,""
100,MAT00131,AT008,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00912,AT023,1,O,001,000,V3,0.0,L,""
100,MAT00060,AT022,3,O,001,000,BLUE,0.0,"",""
100,MAT00147,AT046,3,O,001,000,V3,0.0,H,""
100,MAT00855,AT012,3,O,001,000,,432.5754,L,""
100,MAT00196,AT049,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00119,AT016,3,O,001,000,RED,0.0,"",""
100,MAT00109,AT046,2,O,001,000,,0.0,L,""
100,MAT00478,AT022,1,O,001,000,V3,0.0,L,""
100,MAT00528,AT031,3,O,001,000,"",417.9006,"",X
100,MAT00585,AT045,2,O,001,000,V3,0.0,"",""
100,MAT00976,AT017,1,O,001,000,RED,0.0,"",""
100,MAT00137,AT019,1,O,001,000,V3,0.0,L,""
100,MAT00068,AT026,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00096,AT019,2,O,001,000,V3,47.1644,L,""
100,MAT00105,AT024,1,O,001,000,,0.0,"",""
100,MAT00487,AT004,3,O,001,000,V3,0.0,"",""
100,MAT00336,AT018,1,O,001,000,,0.0,"",""
100,MAT00313,AT023,3,O,001,000,RED,0.0,H,""
100,MAT00262,AT041,1,O,001,000,,782.0187,L,""
100,MAT00904,AT028,3,O,001,000,,0.0,"",""
100,MAT00485,AT010,2,O,001,000,"",0.0,"",""
100,MAT00367,AT048,3,O,001,000,,0.0,H,""
100,MAT00297,AT030,1,O,001,000,RED,0.0,"",""
100,MAT00503,AT009,3,O,001,000,BLUE,40.607,"",""
100,MAT00337,AT008,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00696,AT029,1,O,001,000,,0.0,"",""
100,MAT00975,AT037,3,O,001,000,RED,0.0,"",""
100,MAT00924,AT017,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00151,AT007,2,O,001,000,V3,488.155,L,X
100,MAT00267,AT043,2,O,001,000,BATCH_A,0.0,L,""
100,MAT00301,AT019,1,O,001,000,BLUE,0.0,"",""
100,MAT00482,AT041,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00938,AT032,1,O,001,000,"",0.0,H,""
100,MAT00049,AT009,2,O,001,000,BLUE,942.5319,H,""
100,MAT00202,AT014,3,O,001,000,,0.0,"",""
100,MAT00693,AT021,3,O,001,000,RED,0.0,H,""
100,MAT00903,AT003,1,O,001,000,V3,0.0,H,""
100,MAT00070,AT036,3,O,001,000,BLUE,0.0,"",""
100,MAT00341,AT010,1,O,001,000,RED,108.0665,"",""
100,MAT00514,AT013,3,O,001,000,RED,0.0,H,""
100,MAT00391,AT007,2,O,001,000,BLUE,0.0,L,""
100,MAT00029,AT025,3,O,001,000,RED,0.0,"",""
100,MAT00566,AT038,3,O,001,000,BATCH_A,0.0,"",""
100,MAT00424,AT018,2,O,001,000,BLUE,728.6073,"",""
100,MAT00079,AT020,1,O,001,000,"",0.0,H,""
100,MAT00534,AT016,3,O,001,000,V3,0.0,H,""
100,MAT00042,AT029,3,O,001,000,RED,0.0,H,""
100,MAT00010,AT022,3,O,001,000,,0.0,"",""
100,MAT00234,AT023,3,O,001,000,BATCH_A,376.7507,L,X
100,MAT00568,AT018,2,O,001,000,,0.0,L,""
100,MAT00602,AT010,1,O,001,000,V3,0.0,"",""
100,MAT00405,AT012,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00296,AT009,2,O,001,000,RED,0.0,H,""
100,MAT00740,AT037,3,O,001,000,BATCH_A,777.1532,"",""
100,MAT00593,AT005,1,O,001,000,V3,0.0,"",""
100,MAT00082,AT028,1,O,001,000,V3,0.0,H,""
100,MAT00417,AT010,2,O,001,000,"",0.0,L,""
100,MAT00494,AT028,1,O,001,000,BLUE,0.0,"",""
100,MAT00367,AT028,2,O,001,000,RED,985.3317,H,""
100,MAT00007,AT037,3,O,001,000,V3,0.0,L,""
100,MAT00259,AT027,2,O,001,000,V3,0.0,H,""
100,MAT00414,AT041,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00746,AT034,2,O,001,000,BATCH_A,0.0,"",""
100,MAT00123,AT012,1,O,001,000,V3,237.6641,L,""
100,MAT00197,AT007,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00828,AT023,1,O,001,000,BLUE,0.0,H,""
100,MAT00113,AT001,2,O,001,000,BLUE,0.0,L,""
100,MAT00286,AT016,2,O,001,000,V3,0.0,H,""
100,MAT00109,AT038,2,O,001,000,"",767.9317,"",X
100,MAT00748,AT046,1,O,001,000,RED,0.0,L,""
100,MAT00034,AT020,3,O,001,000,BLUE,0.0,L,""
100,MAT00367,AT045,2,O,001,000,V3,0.0,H,""
100,MAT00897,AT036,2,O,001,000,BLUE,0.0,L,""
100,MAT00886,AT008,3,O,001,000,,490.2759,H,""
100,MAT00611,AT046,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00957,AT013,3,O,001,000,RED,0.0,H,""
100,MAT00261,AT003,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00055,AT024,1,O,001,000,,0.0,L,""
100,MAT00449,AT049,2,O,001,000,RED,907.9444,H,""
100,MAT00935,AT043,1,O,001,000,RED,0.0,"",""
100,MAT00307,AT007,3,O,001,000,"",0.0,L,""
100,MAT00502,AT013,1,O,001,000,,0.0,"",""
100,MAT00153,AT005,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00627,AT006,1,O,001,000,,603.1937,"",""
100,MAT00795,AT016,1,O,001,000,,0.0,H,""
100,MAT00684,AT019,1,O,001,000,RED,0.0,H,""
100,MAT00122,AT011,2,O,001,000,,0.0,L,""
100,MAT00391,AT020,1,O,001,000,BLUE,0.0,"",""
100,MAT00491,AT011,2,O,001,000,RED,361.1513,"",X
100,MAT00425,AT041,2,O,001,000,V3,0.0,H,""
100,MAT00917,AT004,1,O,001,000,RED,0.0,"",""
100,MAT00071,AT025,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00644,AT036,3,O,001,000,"",0.0,L,""
100,MAT00523,AT043,2,O,001,000,RED,78.7317,"",""
100,MAT00538,AT001,1,O,001,000,BATCH_A,0.0,H,""
100,MAT00578,AT007,3,O,001,000,V3,0.0,"",""
100,MAT00802,AT026,3,O,001,000,RED,0.0,"",""
100,MAT00200,AT008,1,O,001,000,BATCH_A,0.0,"",""
100,MAT00738,AT030,2,O,001,000,RED,870.8086,L,""
100,MAT00621,AT039,3,O,001,000,RED,0.0,L,""
100,MAT00262,AT047,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00630,AT033,2,O,001,000,RED,0.0,H,""
100,MAT00595,AT023,2,O,001,000,BATCH_A,0.0,H,""
100,MAT00493,AT011,1,O,001,000,RED,718.2545,L,""
100,MAT00395,AT040,2,O,001,000,"",0.0,L,""
100,MAT00751,AT002,3,O,001,000,RED,0.0,L,""
100,MAT00347,AT032,3,O,001,000,BATCH_A,0.0,H,""
100,MAT00040,AT010,3,O,001,000,BLUE,0.0,L,""
100,MAT00055,AT033,1,O,001,000,,876.0266,L,X
100,MAT00911,AT042,1,O,001,000,,0.0,L,""
100,MAT00078,AT034,1,O,001,000,RED,0.0,L,""
100,MAT00277,AT042,1,O,001,000,RED,0.0,L,""
100,MAT00376,AT044,1,O,001,000,V3,0.0,H,""
100,MAT00124,AT022,3,O,001,000,RED,389.2846,H,""
100,MAT00801,AT034,1,O,001,000,BLUE,0.0,H,""
100,MAT00032,AT010,1,O,001,000,,0.0,L,""
100,MAT00487,AT041,1,O,001,000,"",0.0,L,""
100,MAT00815,AT005,1,O,001,000,,0.0,H,""
100,MAT00783,AT009,3,O,001,000,,300.524,"",""
100,MAT00199,AT014,2,O,001,000,V3,0.0,L,""
100,MAT00091,AT037,2,O,001,000,BLUE,0.0,"",""
100,MAT00157,AT041,1,O,001,000,BATCH_A,0.0,L,""
100,MAT00684,AT006,2,O,001,000,V3,0.0,L,""
100,MAT00271,AT006,2,O,001,000,BATCH_A,813.461,"",""
100,MAT00759,AT040,2,O,001,000,RED,0.0,H,""
100,MAT00476,AT045,2,O,001,000,RED,0.0,H,""
100,MAT00345,AT048,1,O,001,000,,0.0,"",""
100,MAT00992,AT024,2,O,001,000,RED,0.0,L,""
100,MAT00477,AT038,1,O,001,000,"",624.308,"",X
100,MAT00959,AT029,3,O,001,000,BATCH_A,0.0,L,""
100,MAT00257,AT041,1,O,001,000,BLUE,0.0,L,""
100,MAT00575,AT003,1,O,001,000,RED,0.0,"",""
100,MAT00363,AT018,1,O,001,000,RED,0.0,"",""
100,MAT00747,AT007,1,O,001,000,BATCH_A,629.1349,L,""
100,MAT00024,AT029,1,O,001,000,V3,0.0,H,""
100,MAT00482,AT010,3,O,001,000,,0.0,H,""
100,MAT00410,AT049,2,O,001,000,RED,0.0,H,""
100,MAT00369,AT018,1,O,001,000,BLUE,0.0,"",""
100,MAT00025,AT001,2,O,001,000,,742.357,H,""
100,MAT00933,AT034,1,O,001,000,BLUE,0.0,"",""
