EINME,INSME,LABST,LFGJA,LFMON,LGORT,MANDT,MATNR,RETME,SPEME,UMLME,VKLAB,VKUML,WERKS
837.052,825.496,7169.105,2021,09,S094,100,453110935721674073,145.362,610.841,367.726,129825.06,4298.33,P021
376.706,1532.756,1722.335,2025,02,S035,100,328897589215411248,74.425,360.919,1925.041,47989.8,51438.37,P030
691.964,41.943,156.707,2025,10,S083,100,242513129388356356,96.757,49.059,862.129,2099.41,16037.64,P003
762.86,1380.772,9637.171,2021,12,S010,100,346778977462198469,197.507,23.789,2194.805,213591.66,70095.56,P022
342.809,1050.057,3158.808,2026,02,S056,100,311899461641894447,46.946,50.923,1528.437,90705.45,34026.55,P031
360.514,613.694,5215.982,2021,04,S046,100,493146354350702659,24.344,377.534,105.089,75811.6,2063.22,P038
1037.841,238.541,8703.662,2022,03,S017,100,763951361428561935,23.707,461.741,2356.43,313360.58,78132.31,P021
523.007,180.737,9544.522,2022,12,S037,100,960970183358163281,409.426,484.658,114.58,360223.1,3807.87,P005
663.229,723.853,9325.683,2026,11,S063,100,599732589515033583,436.396,578.249,959.87,319048.4,25693.44,P009
213.956,296.305,3057.981,2026,01,S071,100,113720523873564997,56.063,951.561,1914.371,110123.02,59672.01,P015
434.011,1856.572,7538.971,2023,10,S068,100,388120383260133582,397.909,124.395,1431.563,147389.19,15750.41,P002
1048.44,440.754,4943.175,2025,03,S062,100,488869625323465415,251.882,629.451,1489.819,68867.98,53441.53,P005
285.949,1302.244,7719.892,2022,03,S020,100,700919096408982606,280.837,872.858,911.646,142850.62,14688.17,P004
619.361,1934.844,9786.176,2022,07,S084,100,937478995698173609,237.033,700.833,461.829,246267.68,17158.66,P008
55.467,412.517,1745.897,2020,10,S099,100,633114260841738155,56.218,946.556,275.49,41367.69,9558.83,P015
95.553,1426.049,7732.911,2025,10,S034,100,786608556664585179,154.385,120.858,1863.124,278128.8,39482.5,P024
1315.369,1425.978,1665.824,2026,11,S089,100,440002787515585878,493.493,70.573,999.074,59773.19,20746.39,P022
654.37,1216.085,7053.796,2025,01,S099,100,202847336799704336,270.61,275.376,2805.752,128983.59,41323.25,P005
377.14,1378.116,8862.753,2025,04,S015,100,121654224357438550,96.986,719.381,2802.806,158243.36,46838.08,P048
1389.371,683.907,1104.643,2020,04,S019,100,333567273424949889,153.346,703.957,1132.595,30506.0,44610.65,P043
1084.683,114.117,6715.859,2022,09,S075,100,767013992797191218,455.757,862.819,1015.661,80649.16,34945.49,P012
736.709,427.84,2778.665,2023,03,S045,100,118614353815666412,84.913,291.493,1239.069,87641.75,18838.26,P029
1254.558,1388.691,2079.355,2021,03,S094,100,599732589515033583,151.323,673.663,2693.661,73165.51,105378.7,P039
1208.186,543.092,6610.431,2023,09,S014,100,637365125395535311,384.396,601.662,1197.523,75610.33,25140.82,P028
398.427,1356.565,3981.144,2020,09,S047,100,203511062904100933,146.967,286.679,306.064,58431.45,5292.72,P050
360.669,1303.553,8475.943,2026,11,S044,100,987617627791309684,377.572,274.474,1462.184,120311.56,39379.94,P045
661.575,1829.938,4137.932,2026,12,S082,100,895846323304727683,363.207,751.518,1882.088,111772.69,69181.35,P026
115.008,860.115,7201.677,2026,11,S079,100,385669150418510347,194.571,928.115,1325.625,270996.28,45020.21,P046
30.102,1840.821,9610.084,2024,11,S088,100,244557127460887146,414.348,595.788,1956.035,382656.76,42357.91,P027
910.711,901.593,8111.335,2024,08,S071,100,102062053018771959,174.224,236.522,584.626,319315.58,6748.41,P037
354.213,1517.889,5354.584,2020,03,S037,100,934380940569762247,220.573,627.971,1294.23,149991.74,27750.71,P033
59.338,1678.445,5068.699,2023,11,S095,100,737891846509959099,287.641,348.153,2383.163,183825.87,90504.71,P038
366.94,749.931,5255.614,2023,02,S024,100,666526196598214668,165.675,493.111,2568.849,176000.16,32374.77,P049
457.827,1927.097,133.341,2024,07,S026,100,969691559136535043,89.531,112.212,41.847,4155.1,898.18,P012
351.158,1015.939,6089.391,2022,10,S085,100,392398121350943464,164.675,200.597,1370.874,163489.48,30519.79,P016
1013.174,415.438,7656.348,2023,05,S070,100,611225132094645946,139.992,211.834,2571.156,98459.18,70925.68,P049
1250.595,1126.05,5800.752,2026,01,S070,100,288638650536220206,309.824,414.918,2552.281,168843.53,35751.66,P039
842.018,397.86,885.864,2025,11,S079,100,554798041001390318,115.142,228.744,2587.813,26631.9,82523.79,P002
227.744,386.628,8502.501,2025,12,S066,100,970948481535404904,4.386,97.881,782.668,211010.76,31241.38,P048
1036.038,412.678,6979.64,2020,09,S030,100,141301725229387573,62.66,559.014,1395.061,243390.46,38713.05,P045
724.505,168.506,7077.069,2021,04,S022,100,664464785000200701,144.925,288.46,2985.6,222566.24,66699.83,P050
181.724,479.249,9776.484,2024,03,S052,100,953926682769186881,141.161,966.551,2411.848,208576.61,53035.89,P020
1372.946,1897.036,5770.441,2024,11,S096,100,587218398010988387,123.064,352.963,2580.272,153615.02,74560.59,P016
595.197,761.309,2733.526,2025,12,S014,100,985740487995400327,329.989,435.455,185.108,88217.93,4733.54,P049
736.298,494.724,3606.427,2022,02,S078,100,831850393325147705,462.68,790.608,1396.893,69896.88,46158.85,P030
82.839,318.186,1719.006,2024,06,S025,100,747343448828943621,324.596,367.721,2175.43,67051.98,86759.57,P016
52.301,623.839,1588.958,2025,03,S046,100,844573309528967004,321.771,115.05,430.589,51831.11,14875.77,P031
1120.635,1270.125,5116.089,2025,12,S035,100,957301781547989802,126.535,782.32,2274.072,107419.33,57194.29,P030
1433.06,336.655,2227.507,2026,11,S057,100,853174487860035900,216.867,719.194,2471.991,54669.1,85308.03,P005
201.942,1111.955,2697.448,2021,07,S031,100,950675118997870630,259.388,496.152,1872.638,47431.76,69259.56,P032
1233.744,1974.833,3751.837,2023,09,S022,100,464844670538472375,54.728,632.965,583.745,85617.03,20341.04,P027
379.327,1696.58,3076.276,2023,04,S044,100,965289351188338940,31.833,265.547,2955.951,104824.79,51983.31,P028
452.92,161.242,5300.357,2024,02,S040,100,162216324392481291,280.962,875.144,1712.456,162295.48,46642.59,P015
1445.901,1357.854,9051.392,2022,04,S018,100,249235217969933497,167.568,248.613,321.561,158862.05,3319.59,P042
9.086,1171.508,37.674,2025,12,S091,100,332444878085319072,410.502,196.278,1441.31,757.77,52184.94,P007
461.534,1519.343,6926.858,2020,05,S096,100,161860547658793798,343.096,448.454,2888.98,113728.09,115428.06,P010
467.528,1879.427,2142.304,2023,09,S050,100,621308826414328074,31.186,738.604,2226.957,67503.78,69437.51,P037
961.128,616.039,3528.083,2024,04,S048,100,760849685285742191,285.767,105.123,593.272,72887.37,23427.65,P041
426.553,897.163,4418.198,2025,10,S044,100,982338312704141920,335.744,569.237,310.794,130651.57,4107.22,P044
477.41,579.986,9538.315,2022,07,S010,100,748374597110644022,120.824,99.576,2432.545,356087.74,30452.66,P027
628.572,473.803,9005.664,2020,03,S093,100,360384769467127903,122.3,109.261,2678.903,261430.03,65598.58,P015
237.616,957.464,4193.223,2022,02,S078,100,275810801560130819,93.183,138.443,887.181,90413.63,22991.35,P010
1483.452,118.98,725.903,2024,10,S032,100,845712546703813325,392.999,795.246,2515.197,10139.67,83013.77,P024
309.308,1728.861,4194.265,2022,11,S095,100,645649566227150219,197.631,893.958,2177.55,83984.18,50056.39,P045
852.922,1633.968,6612.017,2021,11,S062,100,719125658634625840,499.483,296.957,2081.156,118880.56,77717.01,P006
1238.168,964.231,5622.024,2023,09,S091,100,159305099765959887,363.589,702.311,80.831,79178.67,2313.4,P020
918.79,932.63,5983.358,2021,08,S002,100,402842655493954659,272.945,385.747,2356.704,133144.95,28135.39,P035
62.282,1334.792,7167.53,2021,11,S037,100,853782360480718617,221.602,455.187,1072.793,194018.64,20048.83,P015
654.032,899.214,9649.272,2026,10,S004,100,467837198803542968,230.473,84.595,275.85,297240.74,5911.44,P021
1196.998,1731.708,8643.526,2025,08,S043,100,276736345620871662,163.317,424.886,2414.791,212432.0,80137.92,P013
528.871,574.124,5563.634,2026,11,S021,100,510568593161104166,154.92,237.908,986.926,198724.97,16701.23,P016
1206.443,1039.123,5983.29,2024,08,S055,100,256745142840771326,450.744,691.35,70.716,202507.41,912.54,P022
1138.82,1177.054,4593.893,2021,04,S008,100,828782816497848313,367.212,438.776,1797.776,179967.61,71322.68,P036
192.222,1858.442,5127.068,2022,08,S067,100,497511040543808886,20.294,63.874,1537.217,153246.04,35826.92,P022
187.933,506.671,8117.688,2022,01,S046,100,952939027915069192,1.041,883.775,1262.273,263186.39,35077.36,P015
1166.587,1907.896,2637.96,2022,08,S061,100,409723719087501204,125.845,327.074,958.095,75078.13,27996.61,P002
1400.741,1706.735,943.299,2021,07,S093,100,705313350188841058,422.255,969.431,1513.412,16882.13,20146.01,P046
1132.33,840.183,8125.416,2024,09,S043,100,424358254267682621,14.989,185.377,689.697,81376.61,13672.07,P022
289.72,735.423,9219.662,2020,10,S069,100,291850784138833200,232.079,933.258,593.188,111557.69,12924.15,P012
58.094,928.993,3692.302,2023,11,S024,100,207867724451297270,19.27,687.059,2021.673,95572.01,76082.21,P003
205.388,96.102,537.803,2023,01,S006,100,957007365381787908,150.423,542.427,2743.765,15222.04,66327.98,P018
933.84,604.446,9227.178,2022,08,S009,100,194913221718932556,24.824,80.252,2081.332,219711.01,31774.95,P031
441.529,1303.691,4952.903,2023,02,S059,100,830324771607068162,204.225,381.118,2223.913,120626.1,43543.43,P012
96.919,917.896,3354.673,2023,08,S042,100,927450726701894684,460.767,800.753,68.249,47330.34,1693.48,P031
394.93,757.852,3253.428,2021,06,S006,100,468855559946089691,275.955,178.912,107.34,96478.86,3944.61,P049
27.207,1812.96,9841.985,2021,03,S007,100,500596490697586210,494.999,782.088,1803.385,283772.36,57499.59,P001
838.982,414.667,7291.014,2020,05,S089,100,896387384860998969,411.188,152.362,908.315,142808.27,13405.35,P016
881.009,312.335,8671.625,2020,02,S070,100,264680072292856118,436.199,261.778,2103.675,205566.24,54449.1,P038
1011.574,637.466,2840.688,2022,04,S056,100,235062247542409678,55.163,581.187,1529.261,79754.55,46429.22,P023
1357.233,619.988,3000.569,2024,06,S005,100,890707824360997132,382.898,886.292,1873.609,100158.14,47971.04,P007
299.599,135.807,1355.195,2023,06,S098,100,880152204271019045,31.225,338.882,1314.112,28076.13,19019.37,P030
145.455,93.783,6117.822,2025,07,S008,100,976917640400269272,22.916,902.458,1391.648,193006.49,45722.31,P037
1119.963,1672.382,4805.071,2026,02,S076,100,839153994204718710,418.547,577.441,1163.003,90501.88,36066.22,P050
468.813,550.712,8921.257,2025,10,S028,100,250651100736713488,277.188,294.776,2213.007,174182.38,25196.79,P006
805.265,1952.617,7479.049,2021,07,S087,100,579036066127300395,449.366,922.775,1076.672,115942.13,36571.29,P001
1040.486,823.551,2808.26,2020,06,S057,100,752567487847942962,369.713,861.691,583.111,42232.28,18767.46,P014
531.133,377.046,1246.241,2025,04,S083,100,640861694882904779,328.345,900.484,2522.201,27065.99,78943.49,P038
954.768,484.857,5869.902,2021,09,S086,100,677323998530618544,219.946,367.011,1391.967,156962.09,33033.01,P031
1363.322,573.573,5344.557,2022,09,S057,100,863142142260676525,45.367,272.85,936.852,103626.78,31572.29,P029
178.824,1258.341,7426.213,2024,08,S066,100,230907171693164907,318.081,971.666,550.044,175074.77,14948.81,P032
686.088,1743.535,824.033,2024,03,S012,100,271088203482795671,23.691,196.351,1048.815,8345.59,32801.82,P018
549.028,1883.251,4160.279,2023,06,S052,100,504125233099525742,97.506,514.886,274.223,154585.12,8689.71,P023
307.519,422.867,6095.602,2023,07,S019,100,478591604692598632,440.519,520.952,1621.074,162323.13,46743.88,P028
632.12,1339.862,8903.323,2025,06,S009,100,720002232043525905,124.283,40.059,2478.914,307934.06,75448.97,P010
1259.204,174.135,2800.925,2024,03,S083,100,633050026015626164,115.796,351.203,1720.803,32651.54,55123.9,P030
532.867,705.534,9541.973,2020,07,S013,100,505186681102100733,175.19,388.381,776.256,139790.07,20070.3,P001
170.051,621.3,1129.641,2024,04,S044,100,561353843309989270,168.43,428.657,2206.366,38395.97,48421.8,P033
824.548,1672.812,4142.726,2021,11,S055,100,173055371011432207,124.437,309.694,1260.732,129218.02,36039.31,P037
570.969,1392.201,606.45,2023,04,S077,100,480552877837607345,482.173,810.167,256.302,16608.0,5581.64,P038
647.177,1297.386,4347.996,2021,02,S061,100,388090528791041581,359.972,692.338,897.96,128400.06,15370.81,P026
1458.309,424.496,5309.369,2021,06,S049,100,628072587081729546,421.564,399.148,1000.848,130305.42,13110.86,P011
428.644,614.92,4200.423,2025,04,S083,100,930365555601004526,415.991,240.73,2955.025,139412.5,99428.58,P007
804.421,1818.604,7793.412,2023,05,S071,100,996574568667617295,309.369,979.457,902.593,163391.43,17427.67,P002
199.96,1542.863,529.505,2021,07,S001,100,204230633369312846,157.899,954.501,1291.541,20874.2,38701.87,P015
663.102,1073.962,8992.117,2026,10,S100,100,316435044371317417,6.673,157.135,1818.569,269714.76,54315.46,P026
95.089,994.919,2991.794,2026,10,S081,100,473513160841014650,2.523,925.143,1544.947,114728.72,31546.23,P007
59.56,1611.766,8317.803,2020,06,S023,100,996426919091359206,326.276,894.432,582.084,324064.14,19243.88,P025
1433.275,240.314,632.739,2022,03,S012,100,393244783936299857,498.185,283.365,382.306,7438.1,14818.59,P013
206.699,455.518,8648.989,2021,06,S032,100,612874418576747806,102.773,555.752,2874.356,230438.26,87891.11,P038
294.421,827.801,5408.259,2023,03,S086,100,799743630194026949,429.691,980.703,1058.184,59285.21,37302.32,P018
1212.735,1492.291,705.148,2024,10,S086,100,576975603961036080,17.551,166.329,2917.316,10291.63,54777.16,P026
655.604,986.631,9261.819,2024,09,S027,100,250191079194315749,495.007,560.107,1108.163,295294.74,42534.64,P017
1165.279,1911.223,6088.467,2021,06,S027,100,998550166589836373,256.805,441.077,1218.321,220323.18,47070.04,P034
813.147,364.07,7901.557,2024,06,S016,100,245767672892469298,85.737,818.293,1541.291,165483.89,23872.41,P046
525.314,105.749,3684.144,2021,09,S094,100,249764960095769770,258.828,727.575,2240.212,95303.62,67792.23,P027
739.197,1740.889,7403.753,2020,12,S045,100,435054811023498181,392.766,49.765,2949.805,173314.64,75262.28,P029
1345.619,504.098,365.798,2020,08,S069,100,866061159292509270,326.061,765.879,1799.644,10931.99,26860.35,P003
1460.342,403.3,6620.221,2021,06,S045,100,504125233099525742,120.885,559.545,1490.386,115562.71,36345.39,P014
1317.268,101.108,495.188,2020,08,S087,100,992279177841757094,397.7,733.098,565.504,10514.03,15324.47,P050
353.933,500.528,2603.174,2025,06,S024,100,695585805986516703,105.845,296.959,2899.065,31358.56,82053.67,P048
55.032,1349.614,8011.491,2025,07,S033,100,884860499163349692,434.38,226.39,788.344,185817.6,19348.94,P012
628.951,1753.714,7180.546,2023,05,S075,100,159094941862599829,226.667,273.764,635.499,88851.5,20867.06,P025
507.26,1997.483,3511.592,2025,06,S078,100,830600715667759342,462.089,120.364,1000.324,85450.58,15717.19,P038
335.109,613.96,3206.849,2021,02,S048,100,866854086913093979,204.481,960.25,2211.823,109452.73,55354.92,P050
1208.204,629.856,4643.517,2026,10,S012,100,425073284847724863,46.41,6.509,686.243,50116.65,22130.04,P017
1494.945,1474.554,9202.081,2023,03,S072,100,351120539837642368,200.903,470.882,2275.786,260767.91,76058.51,P050
1123.911,1534.223,4737.056,2022,07,S020,100,228910428503174556,369.066,638.838,2289.017,50896.58,89093.62,P017
776.873,1833.193,8776.781,2023,04,S040,100,408136796806227914,183.638,82.752,554.351,92714.56,13411.06,P039
1202.031,505.036,7967.772,2023,06,S012,100,542175558518669730,201.804,842.074,2280.396,131434.6,86660.07,P029
1430.203,1353.346,9106.807,2021,11,S069,100,987609981701224983,7.643,40.947,2961.934,302764.38,106665.94,P030
555.369,1145.46,4675.24,2023,05,S049,100,213154994162542855,195.598,159.95,2256.03,49602.72,73018.34,P007
314.012,402.432,5606.121,2024,10,S060,100,697657174321968300,63.036,353.518,2494.144,166598.09,96178.53,P029
1449.325,269.395,1272.42,2023,07,S046,100,960173488983620211,133.596,726.95,1600.791,19182.2,55150.63,P015
1032.701,1112.145,9713.771,2020,06,S002,100,578156372288649287,15.288,34.965,732.586,386297.66,21564.84,P010
1287.665,45.738,9270.626,2023,12,S062,100,840197377190429997,2.402,989.271,2379.42,118498.16,52627.39,P041
690.05,271.464,6954.35,2024,08,S091,100,388302482538965447,138.875,613.51,182.034,118786.42,4262.38,P004
1030.927,1987.092,7888.797,2022,05,S017,100,157723854699130850,111.727,765.481,436.621,228313.22,5027.7,P006
1387.898,1433.235,7429.696,2025,04,S026,100,213411296466064484,383.2,732.403,2815.497,241877.65,106506.93,P041
1029.315,935.844,4810.7,2020,11,S003,100,632943223690199766,249.825,610.197,1819.869,58333.96,48181.86,P045
468.766,1744.223,6997.054,2021,09,S097,100,965998947007957562,428.874,969.443,2919.225,237980.73,38717.24,P043
869.983,87.732,2147.472,2020,02,S042,100,667985682498709513,118.065,45.015,2279.252,48149.19,75035.06,P027
1081.539,1393.049,2967.79,2022,02,S009,100,745749240012065559,156.089,385.73,352.283,107571.1,4175.69,P028
987.877,753.438,1890.349,2021,09,S065,100,917044405397877055,145.598,33.24,2241.903,21230.23,56803.3,P029
252.303,813.86,13.731,2023,11,S061,100,331615609249014954,283.034,619.506,2624.435,294.2,68735.54,P026
1171.964,1720.651,5306.558,2023,03,S049,100,906913854593616719,185.313,507.758,2179.373,140696.31,44156.62,P001
1378.251,194.233,1439.893,2025,05,S048,100,719918735278090643,347.725,314.606,653.003,49486.83,14955.04,P006
625.418,992.121,9516.279,2024,11,S080,100,812294848825372310,87.867,738.791,2002.022,262599.54,30773.36,P012
186.809,230.025,9760.848,2026,09,S074,100,457779874374089196,5.571,993.535,1479.711,350222.54,56822.57,P022
990.302,1609.856,2406.859,2024,11,S029,100,186445154583485278,366.736,708.513,2001.496,71860.39,69841.03,P042
872.835,11.867,7093.8,2024,04,S005,100,151976863249868842,487.415,713.327,1784.035,226020.61,22003.27,P019
1283.858,1979.124,8482.447,2021,12,S023,100,735626448927416478,293.25,51.472,1659.826,245530.57,46002.15,P008
632.855,1991.625,268.528,2020,07,S095,100,468642085221946758,258.6,48.098,316.436,3061.35,5704.18,P032
668.064,1386.329,7610.44,2020,01,S089,100,110436443066568880,253.631,55.462,334.624,136747.02,8939.24,P011
132.219,1651.824,5437.545,2024,04,S088,100,562527590518268396,84.19,471.921,792.289,131008.77,24439.26,P041
1264.842,1821.543,1355.358,2023,11,S006,100,530465145817136870,21.451,709.031,1114.705,30337.97,31993.98,P034
241.039,1424.372,5402.982,2025,06,S066,100,757269213367401373,478.171,185.054,1882.825,124878.06,66812.96,P022
877.709,1293.506,1629.802,2020,02,S084,100,454264814357001215,168.205,990.217,394.319,17422.8,5698.15,P016
105.613,219.07,5299.702,2025,11,S049,100,559427101441281192,201.32,395.863,1237.4,168270.84,15344.78,P040
872.277,500.021,4333.185,2020,08,S065,100,921145690979052820,185.43,555.861,980.56,112918.34,25324.08,P036
886.016,631.156,8118.152,2025,08,S089,100,255555435147848215,215.19,394.934,2186.718,157776.05,85769.15,P004
224.492,1306.209,4441.961,2024,08,S057,100,712899744201510807,6.087,937.209,2950.751,69873.83,114535.81,P004
351.284,120.875,4186.305,2023,05,S038,100,289636935605129668,426.065,50.022,2361.997,152313.89,30721.51,P047
221.155,499.799,1617.211,2026,08,S059,100,890113927984599523,197.492,890.761,1140.112,62057.64,12056.74,P045
707.998,1637.052,7602.486,2024,05,S059,100,382061312885453598,36.291,999.933,2053.586,198327.23,74724.84,P049
552.511,1782.822,98.853,2020,03,S048,100,608867389801441937,429.09,83.754,2572.192,3423.97,91858.32,P046
825.58,1823.895,6438.186,2024,06,S025,100,939576038313941346,479.226,967.869,1270.304,235714.6,12794.71,P026
1067.722,1481.873,1721.848,2022,09,S093,100,548052409434092317,11.563,941.396,1602.416,63442.18,39904.98,P041
878.952,359.915,7402.759,2021,03,S077,100,121157687828011937,184.655,195.804,2925.589,195437.64,60491.45,P044
191.041,1610.326,2298.317,2026,06,S004,100,652986692898506522,276.413,755.489,1203.107,23593.89,31429.2,P050
1423.019,992.681,9984.545,2021,09,S017,100,471741590348168143,449.44,322.601,1017.513,229498.4,28637.41,P016
1312.294,793.079,9331.855,2023,05,S096,100,264322363759387647,244.934,343.982,1726.012,100205.28,20437.37,P035
1036.005,294.902,2140.729,2024,11,S034,100,824482885129786166,26.128,120.947,444.976,70809.61,10419.09,P013
1147.822,465.024,4127.928,2023,08,S080,100,664403665684575113,466.247,708.127,1973.032,87333.36,33932.63,P016
755.994,229.795,4494.693,2023,06,S025,100,792648523383721992,274.817,532.891,818.391,95545.74,28759.04,P025
572.581,372.54,2071.382,2024,03,S073,100,478256366426079317,326.264,0.793,437.571,59684.54,10151.3,P003
629.01,1980.891,6727.965,2022,05,S062,100,153355932285065106,411.234,300.046,1112.79,134035.45,42380.8,P005
1108.565,1144.599,7862.528,2020,09,S057,100,712020501988781869,77.81,234.976,375.838,203825.17,4110.95,P003
1113.753,430.6,1298.368,2026,04,S085,100,424519112061024085,264.972,758.27,2026.291,35607.77,62173.21,P012
10.303,826.942,9469.286,2020,09,S093,100,178491275494157957,485.401,876.156,2933.358,178319.6,38337.07,P030
382.386,1341.171,4683.401,2020,03,S051,100,490347273930019221,150.542,191.957,1953.261,110877.33,67449.82,P025
501.282,537.554,8297.449,2020,06,S070,100,207606713514393162,221.772,841.253,1192.609,280896.86,44937.82,P024
945.156,716.262,7136.56,2023,06,S081,100,727856774736718335,38.782,293.631,982.054,122516.75,22660.48,P039
591.747,838.477,5985.243,2023,01,S060,100,150095217465173105,49.006,960.383,1412.76,190786.35,46994.13,P003
1199.514,1364.059,6606.535,2022,11,S002,100,508783757805142933,437.282,989.775,932.435,101759.65,31053.1,P025
176.496,540.719,7978.395,2022,04,S056,100,959662660378227657,307.955,575.391,1014.263,185910.22,14362.88,P030
826.05,171.913,8658.547,2024,03,S096,100,473490732000448298,446.22,152.643,1362.717,110143.42,22297.34,P027
562.376,1978.536,786.551,2023,06,S011,100,362270312065742071,78.893,613.45,445.673,25601.7,17073.2,P019
60.83,1261.923,4440.455,2024,12,S082,100,652163155869359694,473.468,307.152,1538.168,155285.3,30127.26,P026
726.317,722.561,5615.75,2025,07,S085,100,731472823276481122,353.144,976.633,2634.66,165686.77,41707.13,P037
41.447,1338.228,7456.306,2025,11,S044,100,369238198442920031,136.077,997.387,90.511,108099.85,1410.93,P004
533.895,824.89,5379.259,2023,12,S071,100,809639231614654043,350.053,62.292,1.976,165144.7,48.59,P011
681.806,1985.521,356.845,2026,03,S056,100,713908925405877245,414.657,972.19,1760.953,11582.28,38290.8,P016
105.194,670.193,9524.726,2021,04,S023,100,873765031576979482,412.1,131.265,1351.502,371940.23,44693.39,P011
44.894,311.238,832.601,2023,06,S090,100,192166190526805450,466.392,186.79,347.518,32171.56,8067.22,P030
800.805,1201.25,4662.471,2021,07,S035,100,137704579445750864,330.023,767.426,1418.353,132791.87,24898.77,P006
1432.039,1664.877,6085.399,2021,07,S068,100,743769441257225633,318.912,59.205,2809.092,230233.08,77866.17,P011
478.041,827.272,9458.798,2026,05,S096,100,844511149531338735,373.492,296.632,759.407,356564.44,25595.02,P028
86.713,440.328,1838.378,2023,10,S075,100,893063695458263737,11.788,543.429,1502.364,60616.31,19587.71,P025
612.164,216.971,210.591,2024,02,S021,100,289977777765510888,97.223,556.409,403.25,4603.47,11160.6,P001
392.715,919.413,8879.588,2020,05,S002,100,657983834187879512,183.29,419.059,131.206,200598.04,1768.18,P020
1425.169,681.338,4589.089,2023,07,S043,100,739251007832588336,445.047,158.403,484.411,112229.86,15754.0,P039
224.317,324.179,8439.138,2025,12,S052,100,326905626627411945,201.583,348.645,1363.67,316102.53,34099.14,P037
487.78,1149.478,545.619,2021,04,S053,100,847836323425920317,315.104,24.897,1900.58,9840.81,73884.49,P018
1283.816,1815.799,4983.441,2022,07,S059,100,495540697399278907,423.457,27.344,395.153,130051.49,13155.19,P044
1449.46,489.685,2486.3,2022,04,S020,100,592246619193827426,229.197,741.262,1617.528,91575.26,48158.24,P003
939.976,1040.619,3807.995,2021,02,S003,100,261049741780047281,451.9,374.815,2757.719,120900.18,99034.4,P038
523.702,62.58,5007.405,2025,05,S043,100,685842922012743031,487.55,1.891,2006.84,153624.12,32113.96,P036
208.55,874.663,4265.224,2025,06,S066,100,372116370273358113,408.247,900.98,1768.712,167589.6,40983.11,P047
250.883,1968.945,902.035,2024,09,S088,100,196545020192046870,73.999,590.011,1111.162,21359.13,29722.92,P011
248.639,587.175,42.587,2025,03,S040,100,736444536489131201,295.129,575.201,2743.689,865.44,46022.73,P006
1009.455,1713.286,5886.035,2020,11,S032,100,223162083157543114,56.481,216.352,1503.868,206427.84,44649.68,P032
642.186,1572.093,2908.614,2026,03,S098,100,600244196868201708,391.996,361.566,220.274,62608.27,7771.97,P019
698.812,44.631,8715.725,2025,12,S035,100,728920614681747671,26.446,584.437,74.041,118498.52,2055.24,P003
142.232,1400.807,353.157,2026,01,S053,100,670048618303147586,478.421,184.528,1427.022,7989.25,33649.95,P049
14.601,1334.401,5901.057,2020,05,S004,100,689000034404292553,51.233,19.518,2739.986,142729.56,28630.2,P029
111.493,65.992,4627.278,2025,12,S053,100,991402028505793326,350.054,809.957,2281.555,61973.62,34337.91,P031
862.397,699.635,5640.29,2020,02,S040,100,878284021789719015,273.445,149.423,1515.155,197973.72,31084.17,P032
1410.509,1356.473,4566.238,2020,04,S050,100,331964187908629854,141.51,929.554,547.601,46353.69,6657.18,P011
335.829,1972.152,4324.478,2023,10,S027,100,755193134566507477,478.829,542.407,2713.076,74428.88,86074.38,P046
243.45,1845.63,4481.89,2026,04,S091,100,447880515345842984,52.582,357.52,1624.859,129674.46,40984.06,P013
1088.856,1796.492,3908.242,2025,12,S099,100,628233335630261992,495.116,954.628,993.487,69759.41,30500.58,P021
79.947,786.317,6300.868,2026,06,S037,100,345225943788951480,15.743,566.086,520.687,185013.67,8351.81,P024
822.049,1201.327,3318.606,2020,05,S015,100,884998281812081563,216.868,593.126,18.11,69590.71,425.14,P021
190.703,406.11,1395.014,2022,11,S010,100,306322956846814529,378.739,100.824,1019.305,30368.92,21196.74,P008
1407.883,1045.678,2154.973,2022,12,S004,100,209242404530959336,263.017,11.628,2594.594,67042.67,60130.7,P012
126.568,353.247,2879.194,2026,01,S024,100,838493418616861191,462.618,646.803,2117.293,89749.49,32338.29,P050
363.686,1539.598,6019.161,2025,08,S059,100,985740487995400327,296.329,324.554,108.947,167658.24,2140.22,P003
1214.685,1711.379,7886.092,2026,05,S053,100,920892800924883127,123.089,646.914,1206.011,265356.14,13258.85,P022
466.927,1881.481,3583.866,2021,01,S013,100,568384642181205522,85.89,282.158,2733.714,92268.83,62907.54,P018
1415.288,312.702,4676.401,2026,06,S083,100,664408623772605041,419.141,761.263,1881.522,92410.43,50700.05,P021
1170.611,533.276,8654.668,2021,03,S069,100,157394761430792257,415.174,978.232,1549.702,267456.82,39123.67,P027
972.899,1023.016,7782.24,2024,05,S024,100,157101484690620680,476.801,327.962,1485.689,113881.17,54868.79,P007
707.038,172.162,5293.126,2026,01,S094,100,512731435349063837,125.83,363.735,29.452,155808.1,842.53,P007
682.532,868.553,9052.244,2023,06,S019,100,976478399902899910,280.157,505.51,609.073,345851.07,10048.83,P012
826.432,470.478,3513.722,2020,12,S059,100,689839389966692302,21.847,790.451,1078.009,70182.76,13355.2,P019
944.798,1771.6,4605.252,2025,02,S052,100,574232531866636812,353.387,148.673,1170.657,178893.41,23843.68,P036
885.458,1069.978,3766.599,2021,02,S066,100,197314915856042340,462.539,522.567,314.523,117861.15,3755.93,P022
