BWESB,GLGMG,LFGJA,LFMON,MANDT,MATNR,TRAME,UMLMC,VKGLG,VKTRW,VKUMC,WERKS
209.939,641.159,2020,08,100,184769084118351502,2052.999,2484.626,11794.54,66355.72,117926.36,P018
488.691,16.41,2022,06,100,626412544174925330,843.506,175.951,257.37,34580.79,3555.03,P049
858.204,231.975,2022,05,100,374024873987538546,1719.747,3680.409,3114.48,55439.19,139713.24,P018
77.512,566.415,2025,04,100,470649550484234327,526.211,3308.339,11189.06,20940.18,133622.01,P012
599.311,200.789,2024,03,100,744551384235941124,175.116,3391.656,3721.34,2879.89,93206.29,P047
807.458,308.952,2021,10,100,172872450643704649,1422.686,2849.424,5661.2,65535.25,105839.12,P006
207.295,996.84,2021,03,100,253095062598614667,1574.709,4351.509,19663.51,34663.94,101905.19,P049
1091.357,754.624,2026,10,100,781668739659556346,1667.937,3978.811,15423.91,30532.22,151347.54,P025
1765.722,770.629,2023,07,100,424660254168201160,2790.832,1372.683,6931.73,77133.14,43197.37,P037
1198.108,574.563,2020,09,100,471838880867229598,789.041,106.143,13128.67,8335.22,4310.37,P040
1179.751,685.031,2020,12,100,574569677371815572,2221.64,2663.805,10388.36,58993.48,42481.06,P017
198.696,710.786,2026,11,100,590714150816953027,1138.355,3219.672,8153.21,51763.7,109428.46,P040
60.102,467.142,2022,06,100,394742177831653181,1992.574,4984.785,10071.17,74253.52,68259.94,P047
458.693,478.62,2025,07,100,297673243172453434,2703.693,922.855,3467.73,57668.48,33797.11,P047
1639.216,585.579,2022,02,100,751219214797712283,336.199,2631.28,4806.73,9779.43,103930.89,P010
519.412,488.78,2023,10,100,799023857495692482,2694.915,2156.574,4127.45,63659.17,43238.69,P047
1155.041,925.123,2026,08,100,385923247898803455,2514.713,1152.536,12395.53,37856.51,11910.89,P025
695.824,249.023,2025,09,100,715946392340021365,607.346,2630.473,5131.37,11841.01,28630.35,P031
671.615,276.654,2021,06,100,482624643244275350,2574.959,2381.655,3939.15,45273.45,105351.56,P033
1431.703,290.239,2023,09,100,472426977048668691,1992.374,4577.43,6034.83,77657.95,191924.58,P001
1014.505,977.582,2024,04,100,865196165456207312,2959.303,1354.515,21172.8,86288.09,45655.0,P041
1293.26,863.924,2021,08,100,721522096881971160,1232.858,4290.675,19834.47,16140.57,149880.67,P035
1902.446,525.781,2021,01,100,200754271815523439,2738.132,4178.04,9400.16,123729.35,66992.37,P020
1196.172,562.838,2026,03,100,576023628080297452,122.104,4452.448,3893.4,5618.68,161513.53,P037
1062.701,124.435,2023,11,100,449923645697224794,1150.942,2212.703,847.16,42344.76,102040.68,P010
1977.831,349.155,2025,07,100,597662117685430936,30.486,1528.738,7384.84,1332.81,64782.97,P035
261.158,716.423,2023,03,100,243329801655372606,1862.468,1512.81,16715.15,45040.44,18382.99,P029
229.89,179.324,2021,07,100,943527147163912403,1726.834,2473.264,3668.99,74387.17,28194.74,P018
1471.941,425.994,2023,08,100,252303090520956447,2121.774,2021.069,2359.63,26226.02,40258.61,P044
1584.101,497.276,2020,02,100,146330607676074899,2745.748,937.547,7758.8,110947.04,35725.7,P005
833.07,158.008,2022,02,100,485766047128105093,1284.413,1151.033,2607.62,61981.73,44328.56,P050
436.68,944.697,2023,11,100,781895799101410027,300.872,2469.486,14930.77,12093.34,56523.17,P034
1469.473,265.846,2022,02,100,945854233293790804,1225.003,4087.799,3835.16,51172.15,199615.24,P013
653.987,148.574,2020,04,100,443398017944726800,442.002,2970.619,1302.01,17006.5,137273.33,P014
364.175,466.334,2022,06,100,661446670079752885,163.409,3444.692,9628.99,7151.73,129331.19,P002
111.803,54.75,2020,07,100,359720200834440888,2774.501,4875.076,1121.91,122883.62,157210.17,P031
1629.939,756.418,2023,03,100,707320248064606760,218.393,167.354,15644.9,10172.82,6141.04,P023
129.378,761.926,2023,07,100,817996349902294851,2228.897,4564.145,10467.09,101841.75,178101.57,P030
185.062,212.098,2020,11,100,517360273295095743,1380.624,1007.356,4401.29,25978.37,47311.62,P024
1925.062,452.947,2024,10,100,499572607801104197,2661.889,3013.189,10070.17,81691.65,110334.91,P024
1614.496,362.81,2020,09,100,343709686022928736,2273.957,4346.792,3293.79,50812.41,150271.96,P012
1013.053,953.628,2020,11,100,517080484597227342,2911.838,4155.635,10002.02,117988.01,131137.37,P045
77.378,829.621,2020,02,100,566515893796048027,1219.571,4749.648,8657.53,14507.03,163960.09,P028
810.28,750.087,2026,10,100,637508394593547796,2017.133,2419.181,12293.36,70486.52,93416.88,P027
1639.522,509.477,2020,09,100,223162083157543114,1078.685,1042.338,4300.71,27025.3,46493.65,P025
1109.871,285.628,2022,06,100,315378740846874467,2280.195,2636.371,5157.39,81206.34,99957.07,P009
1249.174,837.189,2026,03,100,565920829042602801,2646.272,4837.571,7403.46,86638.73,54981.38,P044
195.377,468.598,2022,12,100,761439214332061937,1782.584,1721.083,10073.94,64696.11,85332.94,P034
877.489,786.923,2025,02,100,785375307389820044,291.48,4915.658,8433.4,12473.56,219147.82,P046
692.901,951.994,2022,04,100,184778080135035867,1445.759,3058.339,13084.07,59942.71,57823.06,P011
790.044,46.147,2022,12,100,740948504878249350,1104.127,4133.113,433.14,12441.93,138138.97,P033
1476.259,703.917,2020,09,100,763951361428561935,1876.339,4322.085,4771.83,57941.57,47222.78,P004
1387.41,709.001,2025,07,100,109161367504267943,1345.707,1850.967,9064.8,54815.23,44058.7,P011
108.021,806.137,2020,11,100,182148079111592428,1073.868,1969.73,8974.97,36066.13,42723.73,P046
1659.375,877.115,2025,06,100,353044038085637347,2708.395,2345.715,18391.0,88235.47,39187.35,P006
352.238,861.026,2023,12,100,853687209331793654,669.88,3867.652,19691.28,15137.02,71076.2,P034
1420.029,465.544,2026,10,100,129087455730996986,2282.396,1484.968,10504.65,76807.62,15172.67,P003
1357.844,554.907,2021,03,100,163762900590113283,1418.067,682.188,12888.25,16328.05,22051.34,P031
1995.247,830.227,2023,04,100,633199106476145561,561.392,2941.85,5098.91,7640.0,133106.8,P039
1778.337,464.909,2025,06,100,514106578395278462,2600.991,3536.349,8175.92,54544.24,68875.72,P007
151.463,392.665,2020,09,100,333545909090481310,2812.615,3571.099,4031.35,122785.64,35875.02,P024
1693.354,461.905,2022,04,100,192633988632851271,1129.707,4264.972,6565.69,31293.37,211109.05,P003
1822.556,707.745,2024,05,100,650272710706614765,77.918,4556.88,8248.68,3048.26,221281.02,P048
592.803,22.049,2025,09,100,458785360805036538,2498.216,2828.111,410.1,92934.42,81532.41,P017
1430.276,812.863,2026,05,100,376351505743344772,1735.382,2581.018,13911.26,72404.24,125268.58,P008
251.899,854.598,2026,09,100,493146354350702659,825.932,4829.351,14215.03,9550.82,170863.66,P011
138.514,173.995,2023,11,100,343937932251060984,2880.319,2119.692,944.62,88482.06,90770.25,P049
1267.994,361.06,2026,07,100,996189622373573441,2866.217,4547.355,2501.81,91238.49,197350.32,P030
1776.035,459.037,2025,04,100,719301962261028259,1777.289,1991.478,6845.95,50113.94,79759.57,P005
992.401,756.459,2026,06,100,106519505276641954,2247.999,584.959,11536.43,32777.92,18969.77,P025
1399.774,454.319,2025,09,100,597933153278653620,436.048,4953.781,7685.46,11485.55,211790.78,P001
452.611,505.803,2023,06,100,608867389801441937,376.984,1745.327,5515.66,16296.4,71684.71,P009
1304.362,153.361,2026,02,100,778870080551444046,325.464,1581.368,3153.49,4645.44,36451.29,P009
1868.992,21.831,2022,11,100,512340344638059215,63.205,4940.459,496.06,1956.03,124421.44,P043
105.355,656.494,2021,01,100,948489163034178149,897.728,865.819,5381.9,44405.55,13320.56,P022
387.932,539.045,2020,10,100,648665289353196008,2508.749,3557.494,3345.72,69036.45,37365.13,P019
1207.417,807.613,2025,03,100,336448364271937321,1364.733,1185.191,6590.77,19519.37,35353.81,P045
714.165,864.738,2021,11,100,548794806250234197,387.754,3858.585,6139.61,4624.49,128116.94,P002
1158.866,61.959,2025,04,100,363764381100580673,1970.77,4586.937,1350.51,28751.24,152272.9,P048
1919.304,754.338,2023,10,100,806102901658587518,2724.893,4111.695,17201.23,114405.14,187360.42,P007
848.44,251.044,2021,11,100,315168135809678291,49.877,2556.929,4643.09,671.86,75758.59,P048
810.253,787.297,2021,04,100,147116592894044182,2619.597,4700.217,7737.88,108713.52,198005.58,P038
507.707,764.288,2022,08,100,422506398654942643,513.451,3259.055,14106.77,14751.35,67286.36,P031
478.635,297.833,2020,11,100,714263940932738680,1055.833,660.984,5374.59,33560.14,19060.88,P014
1073.818,529.357,2023,06,100,376671696991562257,2016.102,2884.525,6289.63,42832.45,98823.49,P004
1055.987,855.252,2022,06,100,218215840564528184,1046.678,1462.991,6806.33,42060.5,32072.14,P002
84.731,73.566,2021,02,100,758353411317208957,928.705,4448.442,400.01,14069.17,47988.4,P011
398.248,380.782,2023,04,100,895662130425105857,2944.864,4709.283,3594.22,82475.92,149286.89,P042
938.517,71.961,2023,07,100,320221462569395538,810.901,4812.404,825.54,25249.82,226210.33,P041
59.115,686.629,2024,01,100,556919383466792853,1271.114,1308.839,8823.84,30090.99,65171.87,P035
238.805,874.856,2024,06,100,987609981701224983,608.862,886.113,12315.45,10437.3,19623.3,P045
900.459,577.354,2021,04,100,419954578355252764,802.835,3802.217,4458.1,19863.58,72758.83,P047
1920.325,698.047,2026,01,100,513395498508872253,647.886,4368.863,12760.95,13264.88,82771.39,P048
1753.315,340.828,2024,12,100,715434498442715749,1975.217,4405.932,5710.38,88514.06,103754.12,P029
1493.169,109.758,2026,03,100,835889019391163428,749.739,3692.805,2087.08,24430.26,150727.87,P033
1983.167,205.502,2023,11,100,600596302283736168,189.376,2550.441,1786.48,3844.5,34766.01,P029
1331.915,21.188,2022,07,100,660114201479252213,2604.952,1937.146,363.6,65600.25,27386.79,P046
177.586,474.581,2020,05,100,579036066127300395,942.105,2854.138,8646.26,41106.7,128585.18,P003
524.208,556.72,2022,05,100,171605325161218924,1773.329,131.609,4269.02,27333.44,3536.9,P027
93.982,667.777,2022,09,100,369773704475108604,1410.275,2874.452,11558.8,53114.19,54646.37,P021
1008.693,482.174,2024,11,100,460951620626303915,2383.258,1607.719,10273.7,87355.61,62032.92,P017
442.125,748.464,2023,06,100,297540151822277474,1369.037,3477.696,18297.22,46199.18,85960.56,P017
791.93,843.165,2022,02,100,670470703115386510,1416.559,1744.786,7679.45,52477.6,17661.32,P030
586.339,69.816,2024,11,100,579955886661656384,582.153,4536.368,875.56,27630.28,208949.85,P038
1573.541,606.547,2026,02,100,919092381809794470,187.059,639.631,11830.24,6832.37,7160.32,P037
418.104,486.466,2022,03,100,276736345620871662,2.346,4576.073,5029.25,63.88,123146.11,P028
183.057,427.712,2025,05,100,579954904798961125,1426.043,2037.495,7638.63,47800.62,65251.69,P025
1818.738,652.466,2024,06,100,817528196366789831,919.426,3.855,16151.11,30074.57,96.2,P003
116.85,26.295,2026,07,100,377915365974717906,1637.262,2549.237,191.85,46137.04,98365.91,P007
1779.662,204.466,2023,12,100,703493761795694266,1457.137,1725.055,3766.66,40322.06,61878.79,P003
298.081,997.251,2024,10,100,601610031861402257,2073.449,4258.889,8207.42,23117.81,66771.91,P006
1894.854,669.441,2025,08,100,499895438203639926,1462.93,348.967,11024.06,39473.14,10331.83,P014
1739.342,883.069,2025,02,100,196578287643891510,52.862,4169.323,5404.28,2214.22,67981.15,P032
629.171,687.628,2026,11,100,908804589744295328,2544.358,2631.226,3932.7,66157.43,80969.5,P050
300.036,687.37,2021,10,100,211390319074068984,2180.147,4637.889,8450.37,29655.54,124792.74,P011
168.73,220.8,2026,03,100,865224775606815469,414.679,3266.708,3434.49,10191.14,149070.62,P031
911.207,573.041,2026,02,100,370490849202937798,91.539,4330.295,7116.4,2676.53,179944.32,P042
670.511,658.827,2025,07,100,191073043073608882,1123.73,2417.069,4273.86,27916.07,120841.52,P015
858.566,199.778,2023,08,100,488536562993036778,1676.432,4027.711,2685.07,69042.45,131587.05,P001
1601.655,575.752,2020,03,100,581732589728246924,901.057,706.599,7964.5,26737.1,24314.14,P017
1864.494,917.319,2023,06,100,862040985170330997,1130.75,1869.048,4820.3,24269.51,80350.06,P027
1020.63,977.777,2025,08,100,832442815091250709,614.993,2770.389,5100.96,16406.84,87854.39,P040
1104.771,585.605,2024,01,100,817956806301984373,424.638,1236.954,12580.95,18946.49,45538.47,P049
124.594,520.168,2024,07,100,666334044521123001,2817.029,17.679,12068.88,56164.54,697.67,P040
1193.439,437.835,2024,02,100,349261298540083919,2372.2,4853.453,10359.25,91191.21,217967.97,P006
1.234,79.903,2020,12,100,731822824753127221,1208.361,4148.064,1958.78,32460.09,199269.32,P046
348.829,409.61,2022,04,100,982951671279592548,2720.794,2184.948,5991.14,112826.72,75148.79,P005
996.103,111.242,2021,11,100,271777605273870379,2696.808,4642.647,2383.81,97235.57,131898.22,P034
620.657,236.257,2020,01,100,125333492933285034,1392.541,1053.069,3830.96,49329.84,15132.39,P044
713.32,563.035,2026,01,100,884026767483345251,2344.906,1871.904,11478.41,51905.26,91749.04,P018
228.374,240.574,2026,06,100,374564830444689646,2291.901,110.401,1531.86,35900.11,2643.41,P007
1311.524,280.577,2024,12,100,507363379483511606,2899.95,3316.169,6173.82,73148.13,64853.85,P008
81.104,984.617,2025,04,100,593971007688792125,1435.454,4279.482,17184.41,53773.03,206607.23,P034
269.332,10.348,2023,04,100,612628376331499187,2749.328,2620.196,213.37,126039.54,43965.5,P030
1089.273,190.356,2023,02,100,318487993605609791,2962.322,3579.372,3588.58,50067.15,75791.26,P026
949.553,154.31,2022,05,100,753751058799553578,474.07,1170.973,3669.83,15328.44,54687.05,P031
87.931,868.195,2023,11,100,673691773939005530,584.666,3898.845,21248.28,13354.03,174651.57,P024
1934.906,661.722,2023,11,100,274053684384094654,45.732,4221.003,10795.94,1936.29,153654.55,P020
1224.823,593.96,2020,01,100,502185374227985724,2681.942,999.388,10613.19,100961.69,11633.3,P050
802.492,110.005,2024,11,100,176026460787371939,1053.782,2958.542,1805.57,18097.49,94018.58,P033
1824.265,104.647,2024,10,100,582202024311910806,1405.474,3681.311,2034.54,52177.6,142136.9,P031
408.283,544.263,2023,05,100,555414705749216916,276.83,1221.011,9052.17,8109.65,31548.02,P016
1682.406,500.822,2025,04,100,304613774161510885,1996.751,1570.753,9877.46,28532.62,33477.79,P037
420.971,212.443,2023,06,100,921165359079993995,2589.505,2239.428,3529.05,104785.33,56090.32,P028
1503.094,832.759,2025,02,100,747036314109618186,2987.095,2256.664,4513.28,92270.5,51622.36,P038
1567.976,701.359,2020,02,100,681439016915746237,1379.77,1484.752,5246.26,42428.44,20069.4,P024
1786.432,257.484,2022,03,100,171923270528162737,2444.533,1167.397,3565.16,71699.24,17782.91,P024
1831.439,484.112,2021,02,100,432787311447449713,599.488,3423.04,4948.8,19032.13,149579.49,P050
640.102,366.796,2020,08,100,291343729984257703,1847.886,4931.666,4488.03,46053.77,164319.83,P043
1067.047,612.972,2020,07,100,707348055280423167,2483.658,4163.489,5144.18,101793.12,189458.77,P005
1625.387,550.762,2026,01,100,614669867677609829,855.58,3580.459,4298.94,38572.62,38604.13,P016
554.042,949.03,2023,12,100,441740801639507793,244.258,585.039,6754.13,3093.62,13873.83,P026
1269.405,367.71,2021,02,100,558183604069746586,2849.241,1409.955,2349.54,36674.32,45857.51,P033
1169.225,901.978,2024,07,100,477301019275342453,1662.593,540.531,13811.22,61819.92,16741.96,P046
1835.492,28.825,2026,02,100,691146204996053563,94.623,1081.279,707.76,2683.89,15779.31,P013
557.577,356.452,2023,06,100,851491149262251482,186.885,3403.049,2927.02,2284.09,147391.45,P002
582.536,848.359,2022,06,100,584240908053431920,376.583,2559.961,7907.08,13599.79,98555.48,P018
1567.833,311.791,2020,08,100,709622115611714829,2825.886,1898.083,3793.68,80532.48,53994.31,P047
945.875,900.29,2026,06,100,163425884931125084,1550.314,2541.158,17956.29,29206.13,77434.63,P008
345.795,968.036,2025,02,100,799718835675550578,227.936,3365.915,11263.93,9598.96,167023.0,P030
239.08,693.368,2022,01,100,890038863243705140,1367.912,3502.193,11971.45,14882.45,51928.73,P005
267.049,905.445,2025,10,100,741984991462686006,2459.705,3743.495,4691.76,105393.88,71254.67,P011
97.932,795.124,2022,07,100,652978459187594662,1587.554,206.11,5852.11,60477.88,9077.58,P028
967.006,809.631,2020,01,100,107741807876494210,2086.951,2052.248,14186.06,82100.82,38206.4,P032
1933.636,449.618,2024,09,100,546226197201703826,877.105,3219.492,3976.08,29275.45,117423.75,P047
1636.763,953.323,2026,10,100,310888445889953464,372.693,4120.496,13782.92,5344.17,93579.02,P049
29.01,993.561,2020,09,100,129349725064296194,250.122,1140.962,6412.27,3893.91,30133.43,P030
1956.348,389.373,2023,03,100,180115888415846860,2375.357,789.862,8439.63,99013.35,12551.75,P010
426.1,744.447,2023,09,100,813636494143339922,597.109,1062.89,7875.85,18205.3,22414.19,P037
1036.257,30.343,2021,03,100,637235572883505653,910.689,3700.428,284.74,13286.75,38601.86,P022
809.656,670.251,2026,09,100,149805772968222411,305.437,1483.387,4899.52,3494.63,33670.45,P041
1070.644,446.789,2020,10,100,447880515345842984,1962.799,213.401,10195.05,91619.01,4418.13,P005
1610.904,563.571,2024,10,100,455793831528163875,1762.587,2701.749,10864.16,32031.75,103015.38,P034
5.885,370.421,2026,12,100,209901529220094535,1163.528,3116.92,8905.22,54703.27,101609.09,P027
829.918,793.9,2021,09,100,371965076944366981,490.647,2603.878,8731.66,9626.82,105443.59,P045
371.536,276.08,2026,06,100,449305941013677449,231.817,1272.988,1696.82,2702.45,41113.18,P039
119.894,554.009,2023,11,100,859066755544792370,955.102,219.324,4067.61,34490.01,3393.36,P005
1037.11,421.948,2023,06,100,538802371706399329,1607.851,2328.486,8443.0,66194.21,116192.32,P035
1931.514,797.868,2023,10,100,832858833189523811,685.43,3754.405,6407.54,14784.63,136263.93,P046
1012.228,610.582,2023,01,100,679315514151641505,1729.741,3856.004,9417.54,59731.84,97624.82,P036
1235.478,19.865,2022,01,100,674315894630266355,2712.388,2976.136,494.2,97122.95,71995.8,P043
684.227,146.981,2025,03,100,684862746874364790,479.576,2399.146,1792.13,20805.95,50543.05,P040
1935.478,727.293,2024,12,100,120450816540281984,942.148,2736.009,16893.53,39888.07,112091.19,P039
1384.789,37.517,2025,08,100,900191364849485627,1332.25,3087.825,267.49,26478.32,144564.53,P019
792.419,878.289,2025,10,100,661182229070111504,1649.093,1299.77,11842.1,65414.61,63737.8,P017
1403.291,373.512,2024,01,100,685634256458188418,2736.536,2184.697,4272.33,43267.6,89462.33,P043
387.146,502.589,2024,02,100,634707175563319206,2103.054,2751.412,7313.55,96245.08,30861.06,P034
625.231,103.601,2025,08,100,898853268410340325,2364.079,786.514,1511.97,34246.94,34878.95,P017
1789.591,646.679,2020,04,100,131693252918507353,1735.375,996.95,8494.09,78631.87,35262.18,P049
1870.389,917.134,2022,12,100,652572826338469094,2317.626,2441.304,7337.2,39970.53,69767.5,P034
1761.104,956.272,2026,10,100,984863661009325234,1702.641,4308.661,11617.38,21000.99,107550.14,P025
586.308,487.407,2026,07,100,956388434648615238,2551.057,4201.569,3206.29,118555.7,112924.77,P044
1479.584,997.489,2025,10,100,686080384238332046,32.69,605.225,13589.31,378.08,8794.59,P040
713.42,2.034,2023,06,100,264272699000493320,2078.689,3607.783,43.39,81017.67,169574.2,P001
1890.567,47.47,2020,09,100,147457149461490399,2748.142,4954.6,666.37,113001.03,224809.65,P017
1337.344,930.073,2024,01,100,267904412618997045,2898.528,2138.793,13688.68,70714.36,99910.58,P001
704.62,24.976,2020,06,100,254833806141705286,1914.363,60.195,488.15,87739.39,1551.93,P044
1646.814,893.179,2022,05,100,276150933260871403,2929.819,1000.468,8007.17,71976.57,26652.59,P025
1126.82,554.53,2023,07,100,693475485436331334,1790.172,4278.227,7595.67,34136.31,113268.71,P041
345.539,523.633,2020,06,100,599091708134911709,2830.924,753.323,8012.73,67799.06,37303.1,P005
1167.95,521.895,2023,01,100,905178037004321735,2511.865,4611.429,12382.94,121956.01,194604.3,P044
1210.784,882.33,2021,03,100,782630035269671194,2709.7,4257.185,21338.82,43068.88,146420.19,P024
1543.151,972.179,2025,04,100,453110935721674073,2186.735,2878.095,11466.44,51121.08,94711.6,P016
859.699,87.045,2026,05,100,762534560072470363,1274.849,3914.491,1904.0,13067.42,90219.08,P039
300.833,598.986,2024,10,100,632993377296367700,2589.052,365.005,5499.17,102518.19,17474.34,P019
1578.266,19.167,2026,06,100,245812398541880932,2840.862,539.173,113.5,130252.47,6518.44,P007
59.4,517.663,2022,09,100,160606369615701486,1661.224,4752.974,6834.15,46011.34,230917.46,P012
1678.657,323.983,2025,06,100,291745941402491402,1827.654,1574.398,1821.37,35686.42,71935.19,P028
1007.946,482.389,2023,09,100,202444180793712076,1710.029,2140.294,3575.46,66571.86,73703.27,P049
1121.276,64.461,2022,10,100,388090528791041581,2561.134,817.009,1346.29,34180.54,36088.26,P015
1362.03,993.14,2023,11,100,207132837069550753,1160.234,362.986,8486.83,24041.84,7306.17,P019
548.459,188.424,2021,03,100,172395964362877427,1192.569,596.43,2351.77,31599.49,9651.5,P011
115.654,408.923,2021,07,100,519691982655878028,1678.993,3300.652,5843.61,67440.47,39258.33,P037
785.125,983.689,2021,11,100,862589050190155985,2026.618,4550.443,20526.54,84672.56,61843.83,P046
592.055,975.242,2024,02,100,931949953048765010,1616.398,562.529,23572.15,34172.75,21847.79,P005
695.066,96.023,2021,06,100,604432187756968599,2565.94,1353.714,1506.21,113848.14,38493.4,P008
42.889,574.733,2023,08,100,519925889122658999,1087.587,89.402,4106.7,50977.29,4366.61,P010
907.208,238.02,2023,07,100,573167707823848890,976.519,129.801,1369.45,19059.35,2217.64,P013
567.11,422.731,2026,11,100,182729803964806729,2054.071,3071.974,4719.94,90902.72,86242.06,P030
1681.448,138.51,2024,07,100,601345058600593832,502.724,2987.654,1342.93,14382.46,113136.4,P029
1798.218,89.033,2022,04,100,538452831293519721,1713.183,1679.679,811.08,20286.73,69302.56,P014
1549.126,878.912,2021,05,100,845929919094290401,2710.32,2841.544,18832.93,75628.61,68471.15,P006
310.802,395.488,2021,07,100,589934524847003029,2165.081,3852.53,6609.17,81102.86,121232.31,P031
993.486,179.714,2026,03,100,426667700162926146,2002.861,1459.101,1332.86,86520.66,59305.44,P042
1738.984,469.349,2021,06,100,518239639435681198,2653.863,1065.872,7625.97,47462.42,50218.63,P027
457.543,952.707,2020,01,100,703434448665605734,1316.665,4789.274,5604.82,22322.76,224813.68,P046
126.409,486.03,2025,11,100,481174532160212343,983.728,3545.619,8974.92,13750.59,99437.28,P002
956.335,131.065,2023,09,100,754737534883649612,2735.205,2394.368,2895.25,76276.85,42007.11,P016
409.618,559.198,2025,11,100,851502106004732988,2212.006,505.663,4319.12,91573.05,10221.18,P050
1705.015,878.378,2024,07,100,542030866757210943,2213.27,1872.352,6287.27,95060.77,66423.39,P027
1156.842,947.327,2023,01,100,480961132632419029,2844.522,3721.665,13785.81,126877.04,176716.65,P048
1267.992,628.955,2022,01,100,509109058757667631,2073.363,1650.179,8006.8,88072.98,32626.42,P014
216.375,547.028,2024,07,100,562217779985713051,426.686,1558.422,11902.87,8479.78,66134.38,P040
727.426,647.601,2021,08,100,530517737951831193,2177.506,4474.745,15448.91,89182.59,199228.12,P023
1070.928,670.993,2025,06,100,686674094008815466,2885.046,659.467,16257.62,73102.79,14812.95,P014
442.019,74.231,2021,10,100,998065054630432851,2928.425,4369.969,1151.07,117811.59,120032.81,P039
179.843,328.683,2025,12,100,941950900488001017,1835.929,2503.264,6673.49,74671.08,112778.75,P006
427.567,956.029,2026,04,100,313414106549280668,1174.893,2849.884,15482.23,23564.41,119399.7,P030
340.751,950.264,2020,02,100,907831124028713494,1054.767,2682.439,6984.64,40159.29,42420.72,P050
793.659,23.444,2026,07,100,499226817776020491,2049.131,927.811,581.47,31085.24,42858.53,P042
1514.47,876.943,2021,10,100,746294566975498235,51.099,1968.817,14378.52,1711.66,64052.09,P029
628.868,519.445,2025,04,100,121561505895861538,1127.53,4360.674,9478.8,53644.6,134576.47,P002
1985.186,675.639,2024,01,100,347218457017192520,2952.952,155.397,13603.96,59951.79,7338.41,P036
262.241,613.101,2022,05,100,932228186357545070,1084.293,4118.645,7911.13,15242.56,201982.76,P007
251.075,959.181,2023,12,100,737373962439364260,86.021,3483.867,21825.37,2411.63,67639.49,P001
970.474,478.019,2026,06,100,403443507771304481,2119.124,4848.652,5497.24,102657.23,135693.91,P016
429.082,162.165,2021,08,100,687005211603392381,2997.042,2297.409,3568.7,41663.6,94055.55,P050
1922.86,731.311,2021,07,100,897006713637785930,2717.348,2537.395,9442.31,114973.6,124604.4,P035
1775.943,25.202,2021,08,100,680512051418021762,2962.305,121.999,322.65,81128.68,2159.84,P038
645.691,239.473,2026,10,100,115045351043288532,1421.201,3995.062,5292.71,65905.57,133731.12,P030
95.013,191.847,2024,08,100,358220421506181000,1081.822,2889.256,4129.84,18059.82,96487.79,P032
1114.456,844.963,2024,02,100,110274336631356771,2342.695,4958.052,20320.33,55544.99,97073.65,P029
1674.788,175.202,2022,01,100,677632364278850185,2991.773,2009.804,2495.32,34371.11,45004.62,P045
503.995,697.668,2020,08,100,729355886230210825,781.548,4902.888,9828.42,31995.56,227633.8,P030
1462.011,936.018,2021,07,100,116370165259492943,1479.354,2936.654,15242.68,28134.96,94419.18,P032
598.952,707.036,2024,02,100,268837634764014047,1308.865,4611.916,5865.89,34824.83,171261.76,P049
1227.169,678.292,2025,05,100,537459885710220523,2560.41,1153.728,6166.74,119780.19,55698.64,P015
569.428,559.093,2022,09,100,401499036014297138,1142.503,3257.737,8400.68,22643.92,83322.29,P030
985.398,716.699,2023,02,100,508368422235380175,2337.849,4130.489,13674.92,42142.4,182862.1,P041
1185.372,825.278,2026,05,100,990837178527139653,408.948,906.525,7865.5,16672.49,14693.18,P018
1223.027,540.419,2020,07,100,780255986960692883,174.075,4490.523,12507.64,8470.1,93528.98,P033
1634.167,951.502,2020,03,100,337557810303184921,1013.562,1034.057,12502.68,22207.61,38032.86,P011
1116.729,571.826,2023,01,100,724530016001605875,1493.584,2568.727,12949.15,69070.02,109638.79,P017
510.274,291.366,2023,12,100,741027605434678168,1791.144,2458.545,5612.94,69267.7,29318.27,P006
1878.46,89.188,2024,12,100,139860302578095410,1635.474,3269.836,1300.74,68473.39,40460.84,P037
1124.366,685.835,2025,08,100,431687228863187361,1648.377,2407.322,16959.99,26461.81,59824.06,P019
1619.953,536.369,2023,06,100,932039176639210556,1513.626,4485.661,11515.55,37304.12,195090.34,P021
1498.248,199.789,2020,12,100,197314915856042340,1709.95,2647.187,3555.59,69360.02,74835.21,P019
702.207,767.364,2021,02,100,144952039912204379,1265.63,4.18,18072.73,56124.7,132.06,P019
1424.611,91.211,2026,01,100,452943731458559665,2986.967,4007.539,1491.1,97031.25,49606.63,P045
1302.908,427.573,2024,10,100,117370106845613073,932.718,2105.017,2870.88,16667.84,90645.11,P037
1233.309,881.389,2022,02,100,660312056767016165,114.712,1774.945,8177.53,4140.14,74677.04,P005
914.579,64.157,2024,12,100,646189211141909881,2119.801,3771.394,1537.75,96276.93,82509.08,P025
495.299,285.916,2025,07,100,712291983819139023,912.859,3994.383,2245.55,40155.31,166944.99,P039
171.65,348.096,2026,09,100,663498096982219158,2206.657,1983.829,4017.82,89880.39,22805.91,P045
25.684,170.066,2022,04,100,877567621711573670,2111.193,3628.64,1812.66,70621.3,122239.75,P025
1852.936,812.566,2026,03,100,321221955625350244,626.84,3107.493,11007.88,21942.01,151680.76,P013
87.903,625.546,2024,08,100,862807150424806592,1159.338,1038.284,11293.39,47463.4,35084.3,P042
23.827,606.284,2024,05,100,783702016864756264,1513.294,2910.296,8763.03,29103.59,121186.72,P046
