Location ID,Plant,Location Description,Plant Description,Location Region,Plant Region,Location Type,Plant Type,Latitude,Longttitude
PL97365,PL97365,"Supply Location - Ross, Booth and Palmer","Manufacturing / DC Site - Collins, Phillips and Jensen",APAC,APAC,WAREHOUSE,WAREHOUSE,-34.220122,98.023037
PL43804,PL43804,Supply Location - Fox-Smith,Manufacturing / DC Site - Hester LLC,EMEA,AMER,PLANT,CMO,-41.831381,-151.019257
PL28975,PL28975,Supply Location - Cox and Sons,Manufacturing / DC Site - Scott Inc,LATAM,EMEA,PLANT,CMO,14.5673475,-18.559502
PL78947,PL78947,"Supply Location - Bishop, Johnson and Oconnor",Manufacturing / DC Site - Edwards and Sons,EMEA,AMER,CMO,CMO,-58.624149,67.749393
PL91427,PL91427,"Supply Location - Marsh, Jordan and Lyons",Manufacturing / DC Site - Haley Inc,AMER,LATAM,WAREHOUSE,DC,-49.2625415,9.267769
PL39066,PL39066,Supply Location - Walls Group,Manufacturing / DC Site - Stevenson-Garcia,EMEA,LATAM,WAREHOUSE,WAREHOUSE,79.3978855,80.838775
PL30520,PL30520,"Supply Location - Owen, Russell and Tapia",Manufacturing / DC Site - Clark-Weber,LATAM,APAC,CMO,WAREHOUSE,56.477792,-92.797083
PL76347,PL76347,Supply Location - Smith PLC,Manufacturing / DC Site - Young-Johnson,AMER,EMEA,CMO,DC,66.7080805,59.560532
PL92718,PL92718,"Supply Location - Le, Moore and Davis",Manufacturing / DC Site - Greene-Davis,AMER,APAC,PLANT,CMO,14.5003625,0.61865
PL66259,PL66259,"Supply Location - Martinez, Avery and Jacobs","Manufacturing / DC Site - Carpenter, Irwin and Bradley",AMER,LATAM,CMO,DC,82.4610875,154.455605
PL25615,PL25615,Supply Location - Allen LLC,Manufacturing / DC Site - Schwartz Group,APAC,AMER,WAREHOUSE,DC,-28.882034,-1.249822
PL13462,PL13462,Supply Location - Serrano-Thompson,Manufacturing / DC Site - Wall-West,APAC,LATAM,WAREHOUSE,PLANT,38.2432375,-49.947666
PL27736,PL27736,Supply Location - Carr PLC,"Manufacturing / DC Site - Cuevas, Proctor and Anderson",EMEA,AMER,PLANT,WAREHOUSE,-32.0188285,85.506666
PL31137,PL31137,"Supply Location - Brewer, Myers and Sherman","Manufacturing / DC Site - Watkins, Alvarado and Walter",APAC,AMER,CMO,DC,22.9360645,13.15119
PL73521,PL73521,"Supply Location - Paul, Mayer and Taylor",Manufacturing / DC Site - Robbins-Thompson,AMER,EMEA,CMO,DC,-63.6480175,136.505709
PL63768,PL63768,Supply Location - Jones LLC,Manufacturing / DC Site - Williams PLC,EMEA,LATAM,CMO,CMO,-71.382318,-77.706285
PL41275,PL41275,Supply Location - Long-Francis,"Manufacturing / DC Site - Pollard, House and Gonzalez",EMEA,APAC,PLANT,PLANT,79.2027695,-3.138803
PL35654,PL35654,"Supply Location - Jones, Charles and Allen",Manufacturing / DC Site - Orr-Sanders,EMEA,LATAM,DC,CMO,78.6291055,-54.874692
PL41424,PL41424,"Supply Location - Norman, Carter and Walls","Manufacturing / DC Site - Hooper, Wagner and Hall",EMEA,EMEA,DC,WAREHOUSE,-31.759563,7.899588
PL58782,PL58782,Supply Location - Reed Group,Manufacturing / DC Site - Moyer Ltd,AMER,EMEA,DC,PLANT,-80.5799705,44.462796
PL32924,PL32924,Supply Location - Griffin-Fuller,Manufacturing / DC Site - Cross LLC,APAC,EMEA,CMO,DC,-47.75598,-89.712188
PL97199,PL97199,Supply Location - Gomez-Gonzalez,"Manufacturing / DC Site - Dixon, Tran and Soto",AMER,LATAM,DC,PLANT,79.211218,124.662277
PL40958,PL40958,Supply Location - Wolfe and Sons,Manufacturing / DC Site - Benson-Parker,AMER,EMEA,CMO,CMO,-42.0643835,-93.613434
PL71798,PL71798,Supply Location - Jackson-Jennings,Manufacturing / DC Site - Mitchell-Matthews,APAC,EMEA,CMO,CMO,-11.697306,-66.849968
PL96500,PL96500,"Supply Location - Gilbert, Smith and Burke",Manufacturing / DC Site - Randall and Sons,AMER,EMEA,WAREHOUSE,DC,-44.520582,-55.056274
PL19210,PL19210,"Supply Location - Green, Gould and Salas",Manufacturing / DC Site - Holden-Ross,APAC,EMEA,WAREHOUSE,WAREHOUSE,11.5873255,-132.494276
PL23021,PL23021,Supply Location - Palmer LLC,"Manufacturing / DC Site - Bass, Miller and Tran",LATAM,LATAM,CMO,DC,77.4025455,-155.210469
PL40064,PL40064,Supply Location - Parker-Stein,Manufacturing / DC Site - Daniel-Howard,APAC,APAC,WAREHOUSE,WAREHOUSE,-5.909836,-97.025992
PL22931,PL22931,Supply Location - Jimenez-Sims,Manufacturing / DC Site - Jones and Sons,LATAM,EMEA,PLANT,CMO,-11.7587185,108.148989
PL16438,PL16438,Supply Location - Dean Group,Manufacturing / DC Site - Gomez-Mendoza,LATAM,AMER,PLANT,WAREHOUSE,53.3960915,-80.896907
PL78827,PL78827,Supply Location - Allen-Wallace,Manufacturing / DC Site - Dixon-Simpson,EMEA,EMEA,PLANT,CMO,7.590517,-72.960419
PL15600,PL15600,"Supply Location - Beltran, Phillips and Schmidt","Manufacturing / DC Site - Gomez, Santos and Robinson",APAC,APAC,CMO,WAREHOUSE,-17.7140895,132.219959
PL27259,PL27259,Supply Location - Powell-Miller,"Manufacturing / DC Site - Harris, Barnes and Reese",EMEA,LATAM,WAREHOUSE,WAREHOUSE,-70.597579,-179.605039
PL84651,PL84651,"Supply Location - Adams, Mcmahon and Costa",Manufacturing / DC Site - Coleman and Sons,LATAM,LATAM,PLANT,WAREHOUSE,50.874099,51.862635
PL96484,PL96484,"Supply Location - Alexander, West and Gray",Manufacturing / DC Site - Rodriguez PLC,LATAM,EMEA,PLANT,CMO,82.6124385,101.777025
PL68475,PL68475,Supply Location - Jacobs-Morgan,"Manufacturing / DC Site - Vazquez, Dixon and Bennett",EMEA,LATAM,PLANT,CMO,78.80038,117.180226
PL90155,PL90155,"Supply Location - Guzman, Weaver and Smith",Manufacturing / DC Site - Martin Inc,EMEA,APAC,PLANT,WAREHOUSE,-2.495258,-20.215502
PL88631,PL88631,Supply Location - Pierce LLC,Manufacturing / DC Site - Wright-Sandoval,EMEA,LATAM,CMO,PLANT,45.1207045,146.408522
PL76648,PL76648,"Supply Location - Nunez, Hernandez and Johnson",Manufacturing / DC Site - Garcia-Kerr,EMEA,AMER,WAREHOUSE,WAREHOUSE,-38.689194,-10.788371
PL68566,PL68566,"Supply Location - Mitchell, Reed and Wagner",Manufacturing / DC Site - Smith-Williams,EMEA,LATAM,CMO,DC,-22.901693,-76.089495
PL26447,PL26447,"Supply Location - Cruz, Monroe and Mcdowell",Manufacturing / DC Site - Meyer-Guerra,EMEA,AMER,PLANT,CMO,24.4625195,158.610992
PL38381,PL38381,Supply Location - Campbell Inc,Manufacturing / DC Site - Schwartz-Banks,AMER,LATAM,DC,CMO,11.245266,178.079503
PL17471,PL17471,Supply Location - Lopez Ltd,Manufacturing / DC Site - Payne-Perez,LATAM,EMEA,DC,PLANT,23.761878,-84.666328
PL12840,PL12840,"Supply Location - Ponce, Velasquez and Hughes","Manufacturing / DC Site - Ponce, Johnson and Browning",EMEA,APAC,CMO,PLANT,19.966279,19.856898
PL26480,PL26480,Supply Location - King-Gonzalez,Manufacturing / DC Site - Ward and Sons,AMER,EMEA,CMO,DC,-42.7636675,-162.55025
PL45975,PL45975,"Supply Location - Love, Boyer and Shelton",Manufacturing / DC Site - Carrillo-Mejia,APAC,AMER,PLANT,CMO,-27.290915,-139.1029
PL10398,PL10398,Supply Location - Watson-Austin,Manufacturing / DC Site - Townsend-Wright,LATAM,LATAM,PLANT,DC,40.644344,-155.395234
PL39152,PL39152,Supply Location - Bender LLC,Manufacturing / DC Site - Jacobs Ltd,EMEA,EMEA,PLANT,DC,89.7702365,145.65607
PL41527,PL41527,Supply Location - Perry Ltd,Manufacturing / DC Site - Wilson-Galloway,AMER,APAC,CMO,DC,80.6336385,-0.059816
PL80064,PL80064,"Supply Location - Wood, Day and Brown",Manufacturing / DC Site - Petty-Cole,EMEA,APAC,PLANT,PLANT,5.8700125,150.487743
PL28738,PL28738,Supply Location - Hill Inc,Manufacturing / DC Site - Kelly Inc,LATAM,AMER,WAREHOUSE,PLANT,88.307709,99.055429
PL85306,PL85306,Supply Location - Sandoval-Murray,Manufacturing / DC Site - Sandoval Group,AMER,APAC,DC,DC,25.02127,-18.151659
PL85865,PL85865,"Supply Location - Ortiz, Perkins and Bryan",Manufacturing / DC Site - Spencer-Moreno,LATAM,APAC,WAREHOUSE,DC,-44.947234,86.216762
PL67528,PL67528,Supply Location - Harris and Sons,Manufacturing / DC Site - Trevino-Hernandez,LATAM,AMER,CMO,DC,-61.48764,-85.315572
PL33509,PL33509,Supply Location - Leon Inc,Manufacturing / DC Site - Burke-Miller,EMEA,APAC,CMO,DC,31.5414685,-174.034783
PL57459,PL57459,"Supply Location - Riley, Williamson and Riley","Manufacturing / DC Site - Moore, Mathis and Collins",APAC,LATAM,CMO,DC,7.7608345,-45.642776
PL10209,PL10209,Supply Location - Walker Ltd,Manufacturing / DC Site - Mora and Sons,APAC,LATAM,CMO,CMO,-22.5787125,-18.293422
PL86265,PL86265,Supply Location - White Ltd,Manufacturing / DC Site - Weeks-Carlson,APAC,EMEA,WAREHOUSE,CMO,13.0537835,-15.331128
PL12907,PL12907,Supply Location - Gomez and Sons,"Manufacturing / DC Site - Riley, Hughes and Bell",LATAM,EMEA,PLANT,DC,-2.4800805,160.249998
PL48506,PL48506,"Supply Location - Pitts, Huerta and Schmidt","Manufacturing / DC Site - Lee, Skinner and Johnson",LATAM,LATAM,PLANT,DC,24.2711935,177.745589
PL78725,PL78725,"Supply Location - Carter, Cox and Simpson","Manufacturing / DC Site - Adams, Ryan and Garcia",LATAM,AMER,DC,PLANT,-21.675793,64.300175
PL39191,PL39191,Supply Location - Richardson-Pierce,Manufacturing / DC Site - Morales-Thomas,LATAM,LATAM,CMO,PLANT,79.9983575,152.398976
PL67299,PL67299,Supply Location - Perez LLC,Manufacturing / DC Site - Gomez-Smith,APAC,LATAM,WAREHOUSE,CMO,25.900867,-148.037993
PL68105,PL68105,Supply Location - Smith-Ross,"Manufacturing / DC Site - Bond, Cook and Sweeney",APAC,LATAM,PLANT,DC,15.2076695,115.013991
PL94047,PL94047,"Supply Location - Griffith, Phillips and Graves","Manufacturing / DC Site - King, Jones and Lewis",AMER,APAC,DC,DC,83.758558,113.249199
PL55628,PL55628,"Supply Location - Dyer, Stewart and Le",Manufacturing / DC Site - Wright LLC,LATAM,AMER,DC,CMO,89.013787,35.466859
PL63373,PL63373,Supply Location - Jones-Ward,Manufacturing / DC Site - Mitchell-Snyder,AMER,APAC,DC,PLANT,76.6532595,48.681797
PL93471,PL93471,Supply Location - Armstrong-Baxter,Manufacturing / DC Site - Rodriguez Inc,APAC,LATAM,CMO,CMO,59.745773,126.708769
PL28230,PL28230,Supply Location - Kelley Group,Manufacturing / DC Site - Rodriguez-Brown,AMER,APAC,PLANT,WAREHOUSE,-69.154417,-153.518267
PL13204,PL13204,"Supply Location - King, Bell and Rodriguez",Manufacturing / DC Site - Harrington LLC,EMEA,APAC,CMO,CMO,33.1795925,-13.812989
PL37495,PL37495,Supply Location - Atkinson-Parker,Manufacturing / DC Site - Bates PLC,EMEA,LATAM,PLANT,PLANT,35.8819865,-162.145867
PL69165,PL69165,"Supply Location - Barry, Ward and Keller","Manufacturing / DC Site - Villegas, Logan and Green",APAC,LATAM,CMO,DC,70.391332,-106.881261
PL82511,PL82511,Supply Location - White Inc,Manufacturing / DC Site - Kelley-White,APAC,EMEA,PLANT,DC,23.5632055,-42.518971
PL29079,PL29079,Supply Location - Garcia-Flynn,Manufacturing / DC Site - Jensen LLC,LATAM,EMEA,CMO,CMO,-6.7900735,148.763492
PL74315,PL74315,Supply Location - King-Peterson,Manufacturing / DC Site - Shelton-Martin,AMER,AMER,DC,CMO,-31.9693305,-174.541642
PL97926,PL97926,Supply Location - Taylor-Huff,Manufacturing / DC Site - Chavez PLC,EMEA,LATAM,CMO,WAREHOUSE,52.029309,-90.306241
PL89663,PL89663,Supply Location - Sanchez-Johnson,Manufacturing / DC Site - Woods-Harper,EMEA,AMER,CMO,DC,-40.3663135,-121.321143
PL45876,PL45876,Supply Location - Martinez Group,Manufacturing / DC Site - Stone-Rice,LATAM,APAC,WAREHOUSE,CMO,-71.5608265,123.677881
PL71945,PL71945,"Supply Location - Bates, Perry and Hardin","Manufacturing / DC Site - Hutchinson, Moore and Sullivan",LATAM,AMER,DC,CMO,-1.612984,-83.882379
PL83484,PL83484,Supply Location - Terrell Ltd,"Manufacturing / DC Site - Brown, Eaton and Wilson",APAC,APAC,PLANT,CMO,-12.639323,-124.746057
PL39908,PL39908,Supply Location - Ortega LLC,Manufacturing / DC Site - Taylor Group,AMER,APAC,DC,CMO,37.6699945,155.774253
PL86909,PL86909,"Supply Location - Mooney, Mathews and Chen","Manufacturing / DC Site - Osborn, Taylor and Diaz",EMEA,AMER,CMO,PLANT,-12.0513905,52.485396
PL83431,PL83431,"Supply Location - Martin, Chapman and Washington",Manufacturing / DC Site - Martinez-Myers,LATAM,APAC,CMO,DC,27.0457165,-168.106716
PL87413,PL87413,"Supply Location - Miller, Francis and Myers",Manufacturing / DC Site - Davis and Sons,AMER,EMEA,WAREHOUSE,PLANT,-27.799695,-2.011702
PL21658,PL21658,Supply Location - Mccann-Miller,Manufacturing / DC Site - Torres Inc,APAC,APAC,PLANT,CMO,40.7139555,174.519216
PL36971,PL36971,Supply Location - Manning Group,Manufacturing / DC Site - Rogers-Sawyer,AMER,LATAM,PLANT,PLANT,-74.8042235,109.674141
PL33400,PL33400,"Supply Location - Chapman, Frazier and Pena",Manufacturing / DC Site - Vazquez LLC,LATAM,LATAM,CMO,CMO,-18.319041,177.646247
PL81705,PL81705,Supply Location - Phillips-Mendoza,"Manufacturing / DC Site - Patterson, Camacho and Watson",APAC,AMER,WAREHOUSE,WAREHOUSE,-20.318159,-111.279083
PL39042,PL39042,Supply Location - Morris LLC,Manufacturing / DC Site - Norris Ltd,AMER,LATAM,WAREHOUSE,WAREHOUSE,73.2495975,-103.215584
PL93195,PL93195,Supply Location - Holloway-Davidson,Manufacturing / DC Site - Gonzalez LLC,AMER,APAC,CMO,CMO,63.3694125,-17.973423
PL50381,PL50381,Supply Location - Walls-Bauer,Manufacturing / DC Site - Robinson Inc,LATAM,APAC,WAREHOUSE,CMO,40.4110105,33.888346
PL72446,PL72446,Supply Location - Lee-Hernandez,"Manufacturing / DC Site - Walker, Alexander and Boone",APAC,LATAM,WAREHOUSE,CMO,-41.5573815,125.273365
PL88444,PL88444,Supply Location - Marshall Ltd,Manufacturing / DC Site - Moyer-Kane,LATAM,LATAM,WAREHOUSE,WAREHOUSE,-40.4746815,55.074012
PL69465,PL69465,Supply Location - Bass-Morris,Manufacturing / DC Site - Garcia-Riddle,AMER,APAC,CMO,WAREHOUSE,80.4260205,-145.294385
PL58630,PL58630,Supply Location - Chavez PLC,"Manufacturing / DC Site - Fleming, Davies and Dunn",AMER,AMER,CMO,PLANT,35.4537505,-127.231075
PL73200,PL73200,Supply Location - Miller PLC,Manufacturing / DC Site - Melendez-Smith,APAC,EMEA,PLANT,WAREHOUSE,54.878287,151.875402
PL40163,PL40163,Supply Location - Contreras-Webb,Manufacturing / DC Site - Nelson PLC,LATAM,EMEA,PLANT,DC,-78.999784,-168.036882
PL99734,PL99734,"Supply Location - Taylor, Brady and Hanson",Manufacturing / DC Site - Campbell-Davis,APAC,LATAM,DC,DC,13.6283265,173.619224
PL86385,PL86385,"Supply Location - Myers, Watson and Wade","Manufacturing / DC Site - Smith, Cunningham and Griffith",AMER,LATAM,DC,CMO,19.1210705,123.024026
PL93862,PL93862,Supply Location - Thompson-Harrison,"Manufacturing / DC Site - Taylor, Short and Drake",LATAM,EMEA,DC,WAREHOUSE,42.4716265,51.180354
PL20246,PL20246,Supply Location - Liu-Reynolds,"Manufacturing / DC Site - Russo, Simpson and Bolton",LATAM,APAC,PLANT,DC,-63.26613,23.021995
PL64625,PL64625,Supply Location - Montoya-Williams,Manufacturing / DC Site - Howard LLC,LATAM,EMEA,CMO,CMO,7.4043345,83.237934
PL81839,PL81839,"Supply Location - Gregory, Lucas and Brown",Manufacturing / DC Site - Lamb-Freeman,APAC,EMEA,WAREHOUSE,CMO,-71.2071585,-170.511305
PL57408,PL57408,Supply Location - Sanchez LLC,"Manufacturing / DC Site - Jordan, Perez and Patterson",AMER,AMER,PLANT,WAREHOUSE,-1.370592,146.052942
PL59766,PL59766,Supply Location - Chambers and Sons,"Manufacturing / DC Site - Berry, Burton and Chen",LATAM,LATAM,PLANT,WAREHOUSE,33.1398415,10.856583
PL29552,PL29552,Supply Location - Davis-Cruz,Manufacturing / DC Site - Roberts PLC,EMEA,EMEA,DC,WAREHOUSE,-65.561797,-87.387386
PL68516,PL68516,Supply Location - Stephenson-Crosby,"Manufacturing / DC Site - Gonzales, Sanders and Dillon",LATAM,EMEA,CMO,DC,55.3584465,54.097318
PL48731,PL48731,Supply Location - Bray LLC,"Manufacturing / DC Site - Gomez, Hartman and Montoya",AMER,LATAM,CMO,PLANT,-27.872641,-45.817784
PL18357,PL18357,"Supply Location - Hawkins, Mathews and Jones",Manufacturing / DC Site - Morales-Kelly,LATAM,EMEA,DC,CMO,34.2359845,-131.573081
PL19779,PL19779,Supply Location - Ortiz and Sons,Manufacturing / DC Site - Bates Inc,LATAM,EMEA,CMO,PLANT,76.293104,98.198946
PL15380,PL15380,Supply Location - Mckee PLC,Manufacturing / DC Site - Lambert-Christian,EMEA,EMEA,PLANT,CMO,13.1082345,-74.097333
PL67405,PL67405,Supply Location - Martinez-Hicks,Manufacturing / DC Site - Watts-Ford,EMEA,EMEA,PLANT,PLANT,-40.4065295,155.647827
PL45177,PL45177,Supply Location - Carlson Group,Manufacturing / DC Site - Griffin-Hunt,EMEA,LATAM,PLANT,WAREHOUSE,-60.358397,44.266662
PL19357,PL19357,Supply Location - Gonzales-Smith,"Manufacturing / DC Site - Rocha, Ball and Sanders",LATAM,EMEA,DC,DC,23.8123605,6.305747
PL97971,PL97971,Supply Location - Clark-Roberts,"Manufacturing / DC Site - Wall, Owens and Miller",LATAM,LATAM,DC,CMO,-17.692933,143.029012
PL43079,PL43079,"Supply Location - Cummings, Williams and Bernard",Manufacturing / DC Site - Clark-Alvarez,AMER,AMER,PLANT,CMO,-16.9747775,-124.736865
PL77570,PL77570,"Supply Location - Boyd, Sherman and Haynes","Manufacturing / DC Site - Suarez, Fox and Silva",LATAM,LATAM,WAREHOUSE,CMO,-34.155073,122.931012
PL16506,PL16506,Supply Location - Price Inc,Manufacturing / DC Site - Dickson LLC,EMEA,AMER,WAREHOUSE,WAREHOUSE,-32.07376,58.898134
PL76954,PL76954,Supply Location - Parsons-Lewis,"Manufacturing / DC Site - Bailey, Fox and Kim",EMEA,EMEA,PLANT,PLANT,58.80928,125.551543
PL39435,PL39435,"Supply Location - Cooper, Rodriguez and Hernandez",Manufacturing / DC Site - Pittman Ltd,AMER,EMEA,DC,CMO,5.41822,-141.617897
PL33291,PL33291,"Supply Location - Gray, Hayes and Reilly",Manufacturing / DC Site - Barker-Smith,AMER,LATAM,WAREHOUSE,PLANT,77.0042835,88.732373
PL89382,PL89382,"Supply Location - Noble, Thomas and Lee",Manufacturing / DC Site - Foster Ltd,APAC,EMEA,CMO,PLANT,-23.074072,178.749769
PL82815,PL82815,"Supply Location - Wells, Wyatt and Vargas","Manufacturing / DC Site - Walker, Benson and Davis",AMER,LATAM,CMO,WAREHOUSE,63.662282,134.469807
PL85962,PL85962,Supply Location - Anderson Inc,Manufacturing / DC Site - Quinn-Williamson,LATAM,AMER,PLANT,WAREHOUSE,73.2550015,37.058518
PL58057,PL58057,"Supply Location - Mullins, Perez and Hutchinson",Manufacturing / DC Site - Berry Inc,AMER,AMER,CMO,CMO,76.105184,43.723571
PL77836,PL77836,Supply Location - White-Boone,Manufacturing / DC Site - Tyler LLC,EMEA,EMEA,PLANT,CMO,24.840308,-10.456689
PL52208,PL52208,Supply Location - Frye-Leach,"Manufacturing / DC Site - Jones, Leblanc and King",APAC,APAC,CMO,CMO,-42.44495,89.667887
PL34030,PL34030,"Supply Location - Warren, Rodriguez and Wong","Manufacturing / DC Site - Fletcher, Reyes and Cobb",LATAM,APAC,DC,PLANT,3.286434,-83.265279
PL79651,PL79651,"Supply Location - Castillo, Martin and Smith",Manufacturing / DC Site - Roberts and Sons,LATAM,AMER,DC,CMO,62.515607,-75.153562
PL58303,PL58303,"Supply Location - Norman, Mccoy and Dominguez",Manufacturing / DC Site - House-Rubio,LATAM,APAC,WAREHOUSE,DC,87.7204245,153.452961
PL20192,PL20192,"Supply Location - Hanna, Figueroa and Miller","Manufacturing / DC Site - Norton, Davidson and Freeman",EMEA,LATAM,CMO,DC,-31.9803175,83.294658
PL20860,PL20860,"Supply Location - Small, White and Green","Manufacturing / DC Site - Page, Cox and Romero",AMER,EMEA,WAREHOUSE,PLANT,-47.740727,-58.034615
PL13025,PL13025,"Supply Location - Parker, Summers and Morales",Manufacturing / DC Site - Taylor-Thompson,EMEA,AMER,DC,CMO,48.063435,0.73311
PL79659,PL79659,"Supply Location - Shaw, Wright and Hicks",Manufacturing / DC Site - Alvarez Group,LATAM,LATAM,WAREHOUSE,DC,-87.3980315,-155.859154
PL43071,PL43071,Supply Location - Cooper-Holmes,"Manufacturing / DC Site - Mitchell, Miller and Davis",AMER,APAC,PLANT,PLANT,-42.012115,115.470774
PL84162,PL84162,Supply Location - Hall PLC,Manufacturing / DC Site - Lee Group,AMER,APAC,CMO,WAREHOUSE,6.736566,-2.938863
PL22294,PL22294,Supply Location - Everett PLC,Manufacturing / DC Site - Aguilar-Wagner,LATAM,APAC,CMO,PLANT,-6.566647,-167.186762
PL34642,PL34642,Supply Location - Garcia Group,"Manufacturing / DC Site - Kim, Gomez and Ruiz",LATAM,EMEA,DC,DC,33.494213,-44.943474
PL76755,PL76755,Supply Location - Mccullough PLC,Manufacturing / DC Site - Parks-Cook,APAC,EMEA,WAREHOUSE,CMO,-25.681262,-16.672982
PL92655,PL92655,Supply Location - Thomas and Sons,Manufacturing / DC Site - Williams-Velez,AMER,EMEA,PLANT,PLANT,-30.7256145,149.414323
PL96700,PL96700,"Supply Location - Erickson, Newton and Mcintosh","Manufacturing / DC Site - Randolph, Mack and Moran",AMER,APAC,DC,PLANT,-43.331999,164.572538
PL31275,PL31275,Supply Location - Foster-Lewis,"Manufacturing / DC Site - Brown, Rose and Simmons",AMER,APAC,DC,PLANT,-24.1884655,84.207695
PL11334,PL11334,Supply Location - Lopez-Bush,Manufacturing / DC Site - Herrera LLC,EMEA,AMER,CMO,PLANT,-45.85511,-144.390444
PL42215,PL42215,Supply Location - Wang-Wong,Manufacturing / DC Site - Robinson-Jenkins,EMEA,APAC,WAREHOUSE,DC,-48.417009,-35.585106
PL51818,PL51818,"Supply Location - Washington, Smith and Morgan","Manufacturing / DC Site - Hendrix, Howard and Stephens",APAC,EMEA,PLANT,CMO,-61.4482555,106.478803
PL33076,PL33076,Supply Location - Savage and Sons,Manufacturing / DC Site - Phillips-Shelton,LATAM,AMER,WAREHOUSE,DC,-59.485538,21.719353
PL20587,PL20587,Supply Location - Cuevas-Frank,Manufacturing / DC Site - Ruiz LLC,AMER,EMEA,CMO,WAREHOUSE,-79.4276245,64.062204
PL77052,PL77052,"Supply Location - Reyes, Roberts and Campbell","Manufacturing / DC Site - Grant, Green and Gilbert",AMER,AMER,CMO,PLANT,-17.0480705,90.427439
PL71395,PL71395,Supply Location - French-Singleton,Manufacturing / DC Site - Harris-Kelley,EMEA,APAC,PLANT,CMO,78.3830685,102.065173
PL43575,PL43575,Supply Location - Rogers-Rivers,Manufacturing / DC Site - Mejia-Burton,APAC,APAC,WAREHOUSE,PLANT,30.997282,124.264386
PL52933,PL52933,Supply Location - Rogers Inc,"Manufacturing / DC Site - Reyes, Jones and Hobbs",APAC,AMER,WAREHOUSE,WAREHOUSE,57.1515735,-50.903048
PL68018,PL68018,"Supply Location - Fox, Fields and Coffey","Manufacturing / DC Site - Mendoza, Wilson and White",LATAM,AMER,PLANT,WAREHOUSE,84.8787965,84.760077
PL86293,PL86293,Supply Location - Jenkins PLC,Manufacturing / DC Site - Owens Group,AMER,AMER,DC,WAREHOUSE,42.314282,125.312748
PL70992,PL70992,Supply Location - Brown-Haynes,Manufacturing / DC Site - Hubbard-Lopez,EMEA,LATAM,DC,WAREHOUSE,-79.683345,109.024603
PL20026,PL20026,Supply Location - Mitchell Group,Manufacturing / DC Site - Lopez PLC,APAC,AMER,WAREHOUSE,DC,-20.052674,133.839161
PL95861,PL95861,Supply Location - Matthews Inc,"Manufacturing / DC Site - Johnson, Patel and Cortez",LATAM,AMER,DC,WAREHOUSE,81.163365,-111.665942
PL61718,PL61718,Supply Location - Osborn-Scott,Manufacturing / DC Site - Contreras and Sons,LATAM,LATAM,PLANT,CMO,35.2274205,95.333156
PL59451,PL59451,Supply Location - Morris LLC,Manufacturing / DC Site - Taylor Group,AMER,EMEA,PLANT,PLANT,78.2189095,142.280238
PL93938,PL93938,Supply Location - Conley Ltd,Manufacturing / DC Site - Bray-Andrews,AMER,AMER,CMO,CMO,-9.014147,-91.743568
PL17100,PL17100,Supply Location - Roth-Smith,Manufacturing / DC Site - Warren-Johnson,EMEA,EMEA,PLANT,CMO,70.9655235,-49.905781
PL29310,PL29310,Supply Location - Cameron Group,Manufacturing / DC Site - Cohen-Scott,APAC,LATAM,DC,PLANT,-64.9992625,66.780119
PL86789,PL86789,Supply Location - Hall Group,Manufacturing / DC Site - Hayden-Ward,LATAM,APAC,DC,PLANT,33.54572,-107.104501
PL38606,PL38606,Supply Location - Johnson PLC,Manufacturing / DC Site - Roberts-Campbell,AMER,APAC,DC,WAREHOUSE,-20.675943,-23.249604
PL86727,PL86727,"Supply Location - Nguyen, Abbott and Branch",Manufacturing / DC Site - Hernandez Group,LATAM,AMER,WAREHOUSE,CMO,24.3819725,101.286306
PL86270,PL86270,Supply Location - Smith-Crawford,Manufacturing / DC Site - Hebert-Mercer,EMEA,AMER,PLANT,DC,-36.2476065,-101.851937
PL38412,PL38412,Supply Location - Green Inc,Manufacturing / DC Site - Phillips LLC,EMEA,APAC,PLANT,WAREHOUSE,20.165805,-177.663502
PL11657,PL11657,Supply Location - Wilson Ltd,Manufacturing / DC Site - Hernandez LLC,EMEA,AMER,PLANT,CMO,-0.3159835,-138.770592
PL72627,PL72627,Supply Location - Cole and Sons,Manufacturing / DC Site - Hubbard-Moss,AMER,LATAM,DC,PLANT,-76.461712,2.815006
PL23101,PL23101,Supply Location - Walters-Lawrence,Manufacturing / DC Site - Hawkins Ltd,LATAM,EMEA,DC,CMO,-63.0831685,-37.760885
PL44209,PL44209,Supply Location - Hall Ltd,Manufacturing / DC Site - York-Rosales,EMEA,APAC,DC,CMO,45.027421,120.585469
PL87192,PL87192,Supply Location - Stewart-Miller,Manufacturing / DC Site - Galvan Inc,EMEA,LATAM,DC,CMO,56.8961825,5.32525
PL80872,PL80872,Supply Location - Smith Inc,"Manufacturing / DC Site - Johnston, Perez and Brooks",AMER,EMEA,WAREHOUSE,WAREHOUSE,79.9343365,-154.870189
PL13284,PL13284,"Supply Location - Roberts, Ferrell and Lewis",Manufacturing / DC Site - Curry PLC,LATAM,APAC,DC,CMO,8.471716,70.968564
PL57439,PL57439,"Supply Location - Alexander, Davis and White",Manufacturing / DC Site - Evans-Riley,AMER,AMER,CMO,PLANT,76.838711,-12.170822
PL84186,PL84186,Supply Location - Maynard-Lutz,Manufacturing / DC Site - Day-Rodriguez,AMER,APAC,WAREHOUSE,PLANT,-52.2734105,-172.81708
